sampleId,geneSymbol,expressionLevel
USA011-103_Pre_Tumor,EIF4EBP1,-0.714138
USA011-103_Pre_Tumor,LTBP1,0.19464
USA011-103_Pre_Tumor,CD40LG,-1.063423
USA011-103_Pre_Tumor,HEY1,-3.096976
USA011-103_Pre_Tumor,HLA-DQA1,4.428749
USA011-103_Pre_Tumor,PRLR,-4.111786
USA011-103_Pre_Tumor,TNFRSF11A,-1.871817
USA011-103_Pre_Tumor,AREG,-2.767967
USA011-103_Pre_Tumor,BBC3,-0.170338
USA011-103_Pre_Tumor,EDN1,-1.79869
USA011-103_Pre_Tumor,PARP12,0.388512
USA011-103_Pre_Tumor,PIK3CG,-0.791949
USA011-103_Pre_Tumor,IL4,-2.906698
USA011-103_Pre_Tumor,F2RL1,-2.927118
USA011-103_Pre_Tumor,CXCL6,-4.847865
USA011-103_Pre_Tumor,TNFSF18,-3.319368
USA011-103_Pre_Tumor,JAK3,0.61227
USA011-103_Pre_Tumor,NKG7,0.618305
USA011-103_Pre_Tumor,TAPBP,2.49631
USA011-103_Pre_Tumor,MTOR,-0.06169
USA011-103_Pre_Tumor,SELP,-0.90786
USA011-103_Pre_Tumor,HLA-E,4.326413
USA011-103_Pre_Tumor,GOT1,-1.299713
USA011-103_Pre_Tumor,SMAP1,0.601749
USA011-103_Pre_Tumor,CDKN1A,0.824945
USA011-103_Pre_Tumor,CD45RA,-2.325738
USA011-103_Pre_Tumor,HNF1A,-3.694126
USA011-103_Pre_Tumor,TICAM1,-1.499522
USA011-103_Pre_Tumor,C1QA,2.758188
USA011-103_Pre_Tumor,CD86,-1.481744
USA011-103_Pre_Tumor,ITGA4,0.3362
USA011-103_Pre_Tumor,ROR2,-2.507752
USA011-103_Pre_Tumor,WNT7B,-3.282347
USA011-103_Pre_Tumor,FLT1,-2.138484
USA011-103_Pre_Tumor,CTAG1B,-3.913775
USA011-103_Pre_Tumor,CLEC7A,-0.231597
USA011-103_Pre_Tumor,TNFRSF4,-2.767374
USA011-103_Pre_Tumor,MS4A6A,0.350385
USA011-103_Pre_Tumor,ZNF385A,6.144553
USA011-103_Pre_Tumor,ANGPT2,-3.326899
USA011-103_Pre_Tumor,APH1B,-2.727281
USA011-103_Pre_Tumor,RORC,-1.563425
USA011-103_Pre_Tumor,GSK3A,6.390362
USA011-103_Pre_Tumor,NECTIN2,0.648173
USA011-103_Pre_Tumor,DPP4,1.102151
USA011-103_Pre_Tumor,CCL2,2.635575
USA011-103_Pre_Tumor,HCST,7.815315
USA011-103_Pre_Tumor,NF1,0.149571
USA011-103_Pre_Tumor,ULBP4(RAET1E),3.983398
USA011-103_Pre_Tumor,S100A9,1.242193
USA011-103_Pre_Tumor,NFKBIA,2.916266
USA011-103_Pre_Tumor,BNIP3L,1.194574
USA011-103_Pre_Tumor,CST2,-4.104098
USA011-103_Pre_Tumor,APOL6,2.644752
USA011-103_Pre_Tumor,SYCP1,3.564608
USA011-103_Pre_Tumor,LEF1,5.345968
USA011-103_Pre_Tumor,BRD4,1.194614
USA011-103_Pre_Tumor,SLC16A1,-2.138023
USA011-103_Pre_Tumor,THBD,-0.655173
USA011-103_Pre_Tumor,TIGIT,-0.710259
USA011-103_Pre_Tumor,VSIR,-0.325746
USA011-103_Pre_Tumor,TRIM21,0.020609
USA011-103_Pre_Tumor,NBN,-0.0309
USA011-103_Pre_Tumor,WNT4,-3.760959
USA011-103_Pre_Tumor,CXCL8,-2.947121
USA011-103_Pre_Tumor,FGF9,-5.294277
USA011-103_Pre_Tumor,C5AR1,-1.777119
USA011-103_Pre_Tumor,TNFRSF1B,1.315388
USA011-103_Pre_Tumor,HLA-DRB5,-4.25105
USA011-103_Pre_Tumor,GLUL,3.745159
USA011-103_Pre_Tumor,LY9,-0.790454
USA011-103_Pre_Tumor,TAP1,3.303636
USA011-103_Pre_Tumor,IFIH1,0.754905
USA011-103_Pre_Tumor,DEPTOR,-1.227879
USA011-103_Pre_Tumor,CSF1R,1.546804
USA011-103_Pre_Tumor,MARCO,0.161296
USA011-103_Pre_Tumor,NFIL3,0.287352
USA011-103_Pre_Tumor,IKBKG,-0.566377
USA011-103_Pre_Tumor,CD58,-1.124143
USA011-103_Pre_Tumor,STAT5A,7.446273
USA011-103_Pre_Tumor,LOXL2,-2.583016
USA011-103_Pre_Tumor,SPRY4,-2.547713
USA011-103_Pre_Tumor,NFAM1,-3.305247
USA011-103_Pre_Tumor,SYK,-0.365633
USA011-103_Pre_Tumor,COMP,-0.648008
USA011-103_Pre_Tumor,IFI6,0.858339
USA011-103_Pre_Tumor,RASGRF1,-3.325671
USA011-103_Pre_Tumor,HDAC5,-0.234205
USA011-103_Pre_Tumor,BAMBI,-2.783315
USA011-103_Pre_Tumor,MAGEC1,-5.268742
USA011-103_Pre_Tumor,FYN,1.069528
USA011-103_Pre_Tumor,TNFSF4,-0.856777
USA011-103_Pre_Tumor,CD274,-0.505844
USA011-103_Pre_Tumor,PRKACB,-1.029955
USA011-103_Pre_Tumor,IFIT2,-2.595036
USA011-103_Pre_Tumor,BRWD1,6.578629
USA011-103_Pre_Tumor,PPARG,-0.63858
USA011-103_Pre_Tumor,FYB1,9.166512
USA011-103_Pre_Tumor,PTEN,0.186614
USA011-103_Pre_Tumor,FOXP3,-1.931992
USA011-103_Pre_Tumor,SREBF1,-1.941077
USA011-103_Pre_Tumor,CD36,0.850779
USA011-103_Pre_Tumor,AXIN1,-0.685618
USA011-103_Pre_Tumor,KLRK1,-0.444664
USA011-103_Pre_Tumor,GBP1,2.75208
USA011-103_Pre_Tumor,CXCL11,-1.547637
USA011-103_Pre_Tumor,CXCL10,2.335329
USA011-103_Pre_Tumor,RIPK1,-0.767616
USA011-103_Pre_Tumor,MMP12,5.840733
USA011-103_Pre_Tumor,REN,-5.073992
USA011-103_Pre_Tumor,PRF1,-0.853205
USA011-103_Pre_Tumor,EIF2AK2,-0.672245
USA011-103_Pre_Tumor,LIF,-3.42753
USA011-103_Pre_Tumor,BRD3,0.044063
USA011-103_Pre_Tumor,IGF2R,-0.601565
USA011-103_Pre_Tumor,FPR1,-1.089765
USA011-103_Pre_Tumor,DUSP5,-0.175955
USA011-103_Pre_Tumor,APC,-0.004971
USA011-103_Pre_Tumor,HDAC3,-1.347737
USA011-103_Pre_Tumor,CES3,-2.261362
USA011-103_Pre_Tumor,OAS2,0.467814
USA011-103_Pre_Tumor,HDAC11,-2.348323
USA011-103_Pre_Tumor,THBS1,0.915515
USA011-103_Pre_Tumor,SLC11A1,-4.014879
USA011-103_Pre_Tumor,MAGEA3/A6,-3.933062
USA011-103_Pre_Tumor,ARID1A,0.461545
USA011-103_Pre_Tumor,CD48,1.526646
USA011-103_Pre_Tumor,GZMA,0.708398
USA011-103_Pre_Tumor,ICOSLG,-2.251808
USA011-103_Pre_Tumor,PIK3R5,-1.134186
USA011-103_Pre_Tumor,GZMM,-2.502535
USA011-103_Pre_Tumor,WNT5A,-2.34727
USA011-103_Pre_Tumor,TLR4,-0.290705
USA011-103_Pre_Tumor,GZMB,-0.542511
USA011-103_Pre_Tumor,PARP9,0.932892
USA011-103_Pre_Tumor,LY96,-0.018659
USA011-103_Pre_Tumor,RAD50,-1.043013
USA011-103_Pre_Tumor,MX1,0.678572
USA011-103_Pre_Tumor,CENPF,-3.140867
USA011-103_Pre_Tumor,SELL,-1.29111
USA011-103_Pre_Tumor,TNFSF10,2.490482
USA011-103_Pre_Tumor,LRG1,4.714355
USA011-103_Pre_Tumor,IL12RB2,-1.347777
USA011-103_Pre_Tumor,CXCL9,4.381354
USA011-103_Pre_Tumor,TRAT1,-1.527756
USA011-103_Pre_Tumor,STC1,-4.674665
USA011-103_Pre_Tumor,IL2RB,-1.69278
USA011-103_Pre_Tumor,LILRB4,1.359373
USA011-103_Pre_Tumor,SOX2,-4.783315
USA011-103_Pre_Tumor,HCK,1.142065
USA011-103_Pre_Tumor,WNT2B,-3.239174
USA011-103_Pre_Tumor,IL1B,-2.412512
USA011-103_Pre_Tumor,TLR1,-1.833941
USA011-103_Pre_Tumor,NKp44(NCR2),2.258505
USA011-103_Pre_Tumor,CCL22,-1.728217
USA011-103_Pre_Tumor,ICAM2,-1.951543
USA011-103_Pre_Tumor,MAP3K12,-3.05887
USA011-103_Pre_Tumor,JAG1,0.698433
USA011-103_Pre_Tumor,CCL3/L1,-0.704244
USA011-103_Pre_Tumor,SOCS1,1.004872
USA011-103_Pre_Tumor,BCL2,-0.945253
USA011-103_Pre_Tumor,MAP3K8,0.192403
USA011-103_Pre_Tumor,MMP1,-5.956879
USA011-103_Pre_Tumor,CMKLR1,0.086852
USA011-103_Pre_Tumor,MAF,8.49436
USA011-103_Pre_Tumor,NKG2A(KLRC1),5.973999
USA011-103_Pre_Tumor,TNFRSF17,-2.589579
USA011-103_Pre_Tumor,TLR8,-2.186226
USA011-103_Pre_Tumor,TPM1,1.047031
USA011-103_Pre_Tumor,CXorf36,-1.712304
USA011-103_Pre_Tumor,NLRP3,-3.752628
USA011-103_Pre_Tumor,DEFB134,-4.971256
USA011-103_Pre_Tumor,HLA-DQA2,-0.332446
USA011-103_Pre_Tumor,IGHM,8.455886
USA011-103_Pre_Tumor,CX3CR1,-1.97596
USA011-103_Pre_Tumor,APLNR,-1.539728
USA011-103_Pre_Tumor,MXI1,-2.124739
USA011-103_Pre_Tumor,FZD9,-3.946066
USA011-103_Pre_Tumor,COL4A5,-3.415408
USA011-103_Pre_Tumor,FCAR,-3.296761
USA011-103_Pre_Tumor,BRCA2,-1.967822
USA011-103_Pre_Tumor,SFRP4,-2.278871
USA011-103_Pre_Tumor,TLR3,-0.350285
USA011-103_Pre_Tumor,IL2RG,-0.549982
USA011-103_Pre_Tumor,CD84,1.007965
USA011-103_Pre_Tumor,HLA-DPA1,3.772201
USA011-103_Pre_Tumor,RBL2,0.552734
USA011-103_Pre_Tumor,CCL18,1.078525
USA011-103_Pre_Tumor,IRF3,0.451
USA011-103_Pre_Tumor,TNFRSF8,-2.531685
USA011-103_Pre_Tumor,KIR3DL2,-5.901762
USA011-103_Pre_Tumor,TNFSF13,0.162183
USA011-103_Pre_Tumor,CLECL1,-2.394491
USA011-103_Pre_Tumor,TNFRSF10B,0.227027
USA011-103_Pre_Tumor,MAGEC2,-4.878034
USA011-103_Pre_Tumor,CDKN2A,-2.253776
USA011-103_Pre_Tumor,ADM,0.843196
USA011-103_Pre_Tumor,PNOC,-4.564675
USA011-103_Pre_Tumor,CD247,-0.268243
USA011-103_Pre_Tumor,PTPRC,1.957369
USA011-103_Pre_Tumor,OAS3,-0.596768
USA011-103_Pre_Tumor,LAG3,-1.459551
USA011-103_Pre_Tumor,FOSL1,-2.561606
USA011-103_Pre_Tumor,EOMES,-2.813903
USA011-103_Pre_Tumor,IL10RA,0.40373
USA011-103_Pre_Tumor,WDR76,-2.427969
USA011-103_Pre_Tumor,GPC4,-3.317082
USA011-103_Pre_Tumor,GTSF1,3.08817
USA011-103_Pre_Tumor,SLAMF7,-1.753655
USA011-103_Pre_Tumor,RSAD2,-1.157183
USA011-103_Pre_Tumor,TLR5,-3.25105
USA011-103_Pre_Tumor,VEGFA,-0.292182
USA011-103_Pre_Tumor,ULBP3,3.38661
USA011-103_Pre_Tumor,COL5A1,0.226208
USA011-103_Pre_Tumor,CD3D,0.424127
USA011-103_Pre_Tumor,FBP1,0.044523
USA011-103_Pre_Tumor,ERO1A,-0.838169
USA011-103_Pre_Tumor,CCL21,-0.459258
USA011-103_Pre_Tumor,E2F3,-0.981729
USA011-103_Pre_Tumor,LDHA,2.579752
USA011-103_Pre_Tumor,MS4A1,-1.056618
USA011-103_Pre_Tumor,CD69,0.291144
USA011-103_Pre_Tumor,SERPINB5,-0.114128
USA011-103_Pre_Tumor,FAP,-2.348514
USA011-103_Pre_Tumor,ITGA2,-1.695691
USA011-103_Pre_Tumor,SIGLEC5,-3.681346
USA011-103_Pre_Tumor,SIRPB2,-1.554691
USA011-103_Pre_Tumor,EPM2AIP1,0.135385
USA011-103_Pre_Tumor,FGF18,-4.16776
USA011-103_Pre_Tumor,HRAS,0.749584
USA011-103_Pre_Tumor,CCND1,1.007081
USA011-103_Pre_Tumor,LAMB3,-0.868637
USA011-103_Pre_Tumor,IL26,5.082933
USA011-103_Pre_Tumor,ID4,-0.511757
USA011-103_Pre_Tumor,ITK,5.374537
USA011-103_Pre_Tumor,CCL4,-1.452011
USA011-103_Pre_Tumor,GZMH,-2.602524
USA011-103_Pre_Tumor,API5,1.311897
USA011-103_Pre_Tumor,PTGER4,0.356863
USA011-103_Pre_Tumor,ITGB8,-2.722475
USA011-103_Pre_Tumor,TNKS,-1.061851
USA011-103_Pre_Tumor,CEACAM1,5.738285
USA011-103_Pre_Tumor,B2M,6.207152
USA011-103_Pre_Tumor,TP53,-0.092967
USA011-103_Pre_Tumor,MAGEB2,-2.637342
USA011-103_Pre_Tumor,LYZ,4.48834
USA011-103_Pre_Tumor,NCAM1,-2.416739
USA011-103_Pre_Tumor,TCL1A,-0.983455
USA011-103_Pre_Tumor,HDC,-3.02814
USA011-103_Pre_Tumor,CD27,0.132465
USA011-103_Pre_Tumor,SBNO2,1.771274
USA011-103_Pre_Tumor,PECAM1,0.710346
USA011-103_Pre_Tumor,SERPINH1,-1.405692
USA011-103_Pre_Tumor,SPP1,-1.749189
USA011-103_Pre_Tumor,EGFR,-0.994989
USA011-103_Pre_Tumor,CASP8,0.576454
USA011-103_Pre_Tumor,CCNA1,-5.38171
USA011-103_Pre_Tumor,TNFAIP3,-0.834476
USA011-103_Pre_Tumor,CDC25C,-4.413366
USA011-103_Pre_Tumor,CXCR6,-1.976941
USA011-103_Pre_Tumor,DLL1,-1.258779
USA011-103_Pre_Tumor,OAS1,0.525359
USA011-103_Pre_Tumor,HLA-DQB1,4.37003
USA011-103_Pre_Tumor,ROBO4,-3.273335
USA011-103_Pre_Tumor,NFKB1,0.409429
USA011-103_Pre_Tumor,IFI27,3.880881
USA011-103_Pre_Tumor,ULBP1,2.761005
USA011-103_Pre_Tumor,HLA-DMB,-0.002472
USA011-103_Pre_Tumor,CDKN1C,-1.533063
USA011-103_Pre_Tumor,CEP55,-0.618336
USA011-103_Pre_Tumor,ARG1,0.102991
USA011-103_Pre_Tumor,PLOD2,-2.00276
USA011-103_Pre_Tumor,LAIR1,0.726175
USA011-103_Pre_Tumor,SHC2,-2.728033
USA011-103_Pre_Tumor,STAT3,1.058491
USA011-103_Pre_Tumor,CCL17,8.528171
USA011-103_Pre_Tumor,CD45RO,1.35272
USA011-103_Pre_Tumor,CD2,0.519754
USA011-103_Pre_Tumor,IL7R,0.585156
USA011-103_Pre_Tumor,FLNB,0.371963
USA011-103_Pre_Tumor,PSMB5,1.186191
USA011-103_Pre_Tumor,SLC1A5,0.779098
USA011-103_Pre_Tumor,RICTOR,0.33926
USA011-103_Pre_Tumor,ZAP70,0.856418
USA011-103_Pre_Tumor,TNFAIP6,2.019028
USA011-103_Pre_Tumor,BTLA,-0.888668
USA011-103_Pre_Tumor,RELA,0.1373
USA011-103_Pre_Tumor,STAT5B,6.78861
USA011-103_Pre_Tumor,MMP7,-2.274085
USA011-103_Pre_Tumor,TCF3,-0.834465
USA011-103_Pre_Tumor,IRF8,1.720108
USA011-103_Pre_Tumor,NOS2,-4.638451
USA011-103_Pre_Tumor,A2M,1.185702
USA011-103_Pre_Tumor,CCL20,-3.162187
USA011-103_Pre_Tumor,MKI67,-0.855106
USA011-103_Pre_Tumor,IFNGR1,2.417461
USA011-103_Pre_Tumor,INHBA,-3.461119
USA011-103_Pre_Tumor,WNT5B,-2.220432
USA011-103_Pre_Tumor,CXCL5,-4.188659
USA011-103_Pre_Tumor,SOX10,-2.646433
USA011-103_Pre_Tumor,EGR1,2.351189
USA011-103_Pre_Tumor,STAT4,-1.377115
USA011-103_Pre_Tumor,IFIT3,0.315327
USA011-103_Pre_Tumor,GMIP,-1.104186
USA011-103_Pre_Tumor,ARNT2,-3.85773
USA011-103_Pre_Tumor,UBE2C,-2.408204
USA011-103_Pre_Tumor,IKZF1,8.450305
USA011-103_Pre_Tumor,CHUK,0.531082
USA011-103_Pre_Tumor,T3JAM,6.202843
USA011-103_Pre_Tumor,GHR,-2.03055
USA011-103_Pre_Tumor,TPI1,2.561151
USA011-103_Pre_Tumor,HAVCR2,-1.915241
USA011-103_Pre_Tumor,GOT2,-1.836426
USA011-103_Pre_Tumor,PIK3CA,-0.660684
USA011-103_Pre_Tumor,TNFSF9,-2.10082
USA011-103_Pre_Tumor,IDO1,1.256665
USA011-103_Pre_Tumor,APOE,2.956366
USA011-103_Pre_Tumor,AICDA,2.253522
USA011-103_Pre_Tumor,LILRB2,0.777602
USA011-103_Pre_Tumor,PARP4,0.341414
USA011-103_Pre_Tumor,PFKM,-1.642453
USA011-103_Pre_Tumor,THY1,1.616864
USA011-103_Pre_Tumor,SAMD9,0.175106
USA011-103_Pre_Tumor,TGFB1,3.228601
USA011-103_Pre_Tumor,FCGR3A,5.538613
USA011-103_Pre_Tumor,CD8A,-0.73461
USA011-103_Pre_Tumor,SELE,0.087519
USA011-103_Pre_Tumor,CDKN2B,-1.570433
USA011-103_Pre_Tumor,CD5,-0.895235
USA011-103_Pre_Tumor,HLA-A,5.535165
USA011-103_Pre_Tumor,FZD8,-2.846861
USA011-103_Pre_Tumor,BCL2L1,0.352455
USA011-103_Pre_Tumor,TNFRSF9,-1.702847
USA011-103_Pre_Tumor,XCL1/2,-0.905799
USA011-103_Pre_Tumor,MAGEA4,-3.051439
USA011-103_Pre_Tumor,PMS2,-1.104769
USA011-103_Pre_Tumor,KLRD1,-1.453167
USA011-103_Pre_Tumor,NFATC2,0.156849
USA011-103_Pre_Tumor,VEGFB,0.485147
USA011-103_Pre_Tumor,CDC20,-2.512207
USA011-103_Pre_Tumor,OTOA,-3.387774
USA011-103_Pre_Tumor,TPSAB1/B2,2.105414
USA011-103_Pre_Tumor,P4HA1,-0.255384
USA011-103_Pre_Tumor,P2RY13,0.04961
USA011-103_Pre_Tumor,EXO1,-3.123604
USA011-103_Pre_Tumor,CD70,-2.790578
USA011-103_Pre_Tumor,DDB2,2.091626
USA011-103_Pre_Tumor,NDUFA4L2,-1.340287
USA011-103_Pre_Tumor,IFITM1,1.823208
USA011-103_Pre_Tumor,IFNAR1,0.512893
USA011-103_Pre_Tumor,TREM1,-2.742673
USA011-103_Pre_Tumor,CXCL13,0.177796
USA011-103_Pre_Tumor,IL22,2.509467
USA011-103_Pre_Tumor,TWIST2,-1.592632
USA011-103_Pre_Tumor,HLA-DRB1,5.22193
USA011-103_Pre_Tumor,FGFR1,0.249106
USA011-103_Pre_Tumor,TBXAS1,1.017888
USA011-103_Pre_Tumor,NCR1,-0.476582
USA011-103_Pre_Tumor,SOX11,-3.501089
USA011-103_Pre_Tumor,TLR2,-0.614561
USA011-103_Pre_Tumor,TWF1,0.767822
USA011-103_Pre_Tumor,CCL5,0.765207
USA011-103_Pre_Tumor,ITGAL,-0.170939
USA011-103_Pre_Tumor,MYCT1,-1.686832
USA011-103_Pre_Tumor,CD96,-2.194483
USA011-103_Pre_Tumor,PROM1,-2.358029
USA011-103_Pre_Tumor,OASL,-2.09948
USA011-103_Pre_Tumor,IFNG,-1.697385
USA011-103_Pre_Tumor,BATF3,0.242145
USA011-103_Pre_Tumor,EZH2,-0.23959
USA011-103_Pre_Tumor,IRF5,-0.231368
USA011-103_Pre_Tumor,PCK2,-1.149524
USA011-103_Pre_Tumor,EPCAM,-2.369008
USA011-103_Pre_Tumor,CD19,-1.852995
USA011-103_Pre_Tumor,GBP4,2.198151
USA011-103_Pre_Tumor,MSH6,-0.54885
USA011-103_Pre_Tumor,TNFRSF11B,-0.532083
USA011-103_Pre_Tumor,NOTCH1,-0.661325
USA011-103_Pre_Tumor,CASP9,-0.628037
USA011-103_Pre_Tumor,RAD51C,-1.036008
USA011-103_Pre_Tumor,HLA-DMA,3.563866
USA011-103_Pre_Tumor,SFRP1,0.094659
USA011-103_Pre_Tumor,MAGEA1,-2.942898
USA011-103_Pre_Tumor,ENTPD1,0.065702
USA011-103_Pre_Tumor,ROCK1,0.814586
USA011-103_Pre_Tumor,FCGR2A,0.19837
USA011-103_Pre_Tumor,NGFR,0.378799
USA011-103_Pre_Tumor,ALDOC,-0.811811
USA011-103_Pre_Tumor,CCNE1,-2.123789
USA011-103_Pre_Tumor,ITGAX,2.270262
USA011-103_Pre_Tumor,BLM,-1.670221
USA011-103_Pre_Tumor,MLANA,-0.643663
USA011-103_Pre_Tumor,JCHAIN,7.818456
USA011-103_Pre_Tumor,FCGR1A,-0.65056
USA011-103_Pre_Tumor,CD47,2.162518
USA011-103_Pre_Tumor,CSF2,-0.683542
USA011-103_Pre_Tumor,CDH5,-1.558516
USA011-103_Pre_Tumor,SLC7A5,-1.078879
USA011-103_Pre_Tumor,GIMAP4,1.124204
USA011-103_Pre_Tumor,HIF1A,0.915003
USA011-103_Pre_Tumor,CDK2,-0.34323
USA011-103_Pre_Tumor,PDCD1,-3.033952
USA011-103_Pre_Tumor,ATF3,1.811545
USA011-103_Pre_Tumor,TIE1,-1.725625
USA011-103_Pre_Tumor,CD44,2.598023
USA011-103_Pre_Tumor,ALDOA,3.564214
USA011-103_Pre_Tumor,FAS,-1.714928
USA011-103_Pre_Tumor,MRE11,0.341536
USA011-103_Pre_Tumor,IL10,-2.169732
USA011-103_Pre_Tumor,BMP2,-1.377259
USA011-103_Pre_Tumor,BAX,0.272974
USA011-103_Pre_Tumor,EIF5AL1,-3.112718
USA011-103_Pre_Tumor,KIT,-0.524581
USA011-103_Pre_Tumor,CDK6,-0.628571
USA011-103_Pre_Tumor,SPIB,-0.97596
USA011-103_Pre_Tumor,PFKFB3,-1.037361
USA011-103_Pre_Tumor,CXCL12,3.038837
USA011-103_Pre_Tumor,CSF3,-2.773622
USA011-103_Pre_Tumor,KIR2DL3,-2.867978
USA011-103_Pre_Tumor,CD40,0.696443
USA011-103_Pre_Tumor,IRF1,3.396082
USA011-103_Pre_Tumor,MGMT,-1.69924
USA011-103_Pre_Tumor,GLUD1,1.651966
USA011-103_Pre_Tumor,IFI35,0.821506
USA011-103_Pre_Tumor,PF4,-2.492035
USA011-103_Pre_Tumor,GPSM3,1.310921
