sampleId,geneSymbol,expressionLevel
USA010-102_Pre_Healthy,CXCR6,-2.157657
USA010-102_Pre_Healthy,DLL1,-0.714103
USA010-102_Pre_Healthy,OAS1,-1.288829
USA010-102_Pre_Healthy,HLA-DQB1,1.131701
USA010-102_Pre_Healthy,ROBO4,-3.669289
USA010-102_Pre_Healthy,NFKB1,0.169629
USA010-102_Pre_Healthy,IFI27,2.718701
USA010-102_Pre_Healthy,ULBP1,2.597808
USA010-102_Pre_Healthy,HLA-DMB,-1.064521
USA010-102_Pre_Healthy,CDKN1C,-1.187913
USA010-102_Pre_Healthy,CEP55,-1.632606
USA010-102_Pre_Healthy,ARG1,0.729972
USA010-102_Pre_Healthy,PLOD2,-3.283924
USA010-102_Pre_Healthy,LAIR1,-1.683052
USA010-102_Pre_Healthy,SHC2,-1.768044
USA010-102_Pre_Healthy,STAT3,1.63367
USA010-102_Pre_Healthy,CCL17,8.245442
USA010-102_Pre_Healthy,CD45RO,-0.551875
USA010-102_Pre_Healthy,CD2,-0.750045
USA010-102_Pre_Healthy,IL7R,-0.179131
USA010-102_Pre_Healthy,FLNB,1.70685
USA010-102_Pre_Healthy,PSMB5,1.52654
USA010-102_Pre_Healthy,SLC1A5,0.471775
USA010-102_Pre_Healthy,RICTOR,0.271766
USA010-102_Pre_Healthy,ZAP70,-0.372542
USA010-102_Pre_Healthy,TNFAIP6,-1.856491
USA010-102_Pre_Healthy,BTLA,-2.403415
USA010-102_Pre_Healthy,RELA,0.045065
USA010-102_Pre_Healthy,STAT5B,6.241559
USA010-102_Pre_Healthy,MMP7,-1.248012
USA010-102_Pre_Healthy,TCF3,-0.694294
USA010-102_Pre_Healthy,IRF8,-0.576538
USA010-102_Pre_Healthy,NOS2,-4.468848
USA010-102_Pre_Healthy,A2M,0.356831
USA010-102_Pre_Healthy,CCL20,-3.812699
USA010-102_Pre_Healthy,MKI67,-1.254022
USA010-102_Pre_Healthy,IFNGR1,2.170349
USA010-102_Pre_Healthy,INHBA,-2.228216
USA010-102_Pre_Healthy,WNT5B,-3.543744
USA010-102_Pre_Healthy,CXCL5,-4.148392
USA010-102_Pre_Healthy,SOX10,-1.684067
USA010-102_Pre_Healthy,EGR1,1.43311
USA010-102_Pre_Healthy,STAT4,-2.379461
USA010-102_Pre_Healthy,IFIT3,-2.540312
USA010-102_Pre_Healthy,GMIP,-2.040822
USA010-102_Pre_Healthy,ARNT2,-3.314328
USA010-102_Pre_Healthy,UBE2C,-1.825699
USA010-102_Pre_Healthy,IKZF1,7.49782
USA010-102_Pre_Healthy,CHUK,0.318968
USA010-102_Pre_Healthy,T3JAM,4.974915
USA010-102_Pre_Healthy,GHR,-1.557073
USA010-102_Pre_Healthy,TPI1,2.697405
USA010-102_Pre_Healthy,HAVCR2,-3.358657
USA010-102_Pre_Healthy,GOT2,-1.305262
USA010-102_Pre_Healthy,PIK3CA,-0.821597
USA010-102_Pre_Healthy,TNFSF9,-3.668582
USA010-102_Pre_Healthy,IDO1,-3.165092
USA010-102_Pre_Healthy,APOE,3.774872
USA010-102_Pre_Healthy,AICDA,0.660774
USA010-102_Pre_Healthy,LILRB2,-0.712359
USA010-102_Pre_Healthy,PARP4,-0.418046
USA010-102_Pre_Healthy,PFKM,-1.744635
USA010-102_Pre_Healthy,THY1,0.152508
USA010-102_Pre_Healthy,SAMD9,-1.199208
USA010-102_Pre_Healthy,TGFB1,1.459604
USA010-102_Pre_Healthy,FCGR3A,2.018872
USA010-102_Pre_Healthy,CD8A,-1.725011
USA010-102_Pre_Healthy,SELE,-1.727189
USA010-102_Pre_Healthy,CDKN2B,-0.57162
USA010-102_Pre_Healthy,CD5,-1.223592
USA010-102_Pre_Healthy,HLA-A,4.283065
USA010-102_Pre_Healthy,FZD8,-2.400939
USA010-102_Pre_Healthy,BCL2L1,0.314433
USA010-102_Pre_Healthy,TNFRSF9,-2.781204
USA010-102_Pre_Healthy,XCL1/2,-3.483996
USA010-102_Pre_Healthy,MAGEA4,-4.576157
USA010-102_Pre_Healthy,PMS2,-0.604664
USA010-102_Pre_Healthy,KLRD1,-4.753569
USA010-102_Pre_Healthy,NFATC2,-0.721402
USA010-102_Pre_Healthy,VEGFB,1.067266
USA010-102_Pre_Healthy,CDC20,-2.71965
USA010-102_Pre_Healthy,OTOA,-3.990712
USA010-102_Pre_Healthy,TPSAB1/B2,3.877285
USA010-102_Pre_Healthy,P4HA1,-0.797425
USA010-102_Pre_Healthy,P2RY13,-0.941312
USA010-102_Pre_Healthy,EXO1,-4.075519
USA010-102_Pre_Healthy,CD70,-3.840439
USA010-102_Pre_Healthy,DDB2,1.828422
USA010-102_Pre_Healthy,NDUFA4L2,0.402184
USA010-102_Pre_Healthy,IFITM1,0.970547
USA010-102_Pre_Healthy,IFNAR1,0.800413
USA010-102_Pre_Healthy,TREM1,-3.635842
USA010-102_Pre_Healthy,CXCL13,-3.300176
USA010-102_Pre_Healthy,IL22,0.954331
USA010-102_Pre_Healthy,TWIST2,-3.332288
USA010-102_Pre_Healthy,HLA-DRB1,2.893149
USA010-102_Pre_Healthy,FGFR1,0.317758
USA010-102_Pre_Healthy,TBXAS1,-1.001022
USA010-102_Pre_Healthy,NCR1,-4.488971
USA010-102_Pre_Healthy,SOX11,-5.364732
USA010-102_Pre_Healthy,TLR2,-1.82777
USA010-102_Pre_Healthy,TWF1,0.856236
USA010-102_Pre_Healthy,CCL5,-1.946304
USA010-102_Pre_Healthy,ITGAL,-1.552179
USA010-102_Pre_Healthy,MYCT1,-2.336094
USA010-102_Pre_Healthy,CD96,-2.865821
USA010-102_Pre_Healthy,PROM1,-2.150286
USA010-102_Pre_Healthy,OASL,-3.935631
USA010-102_Pre_Healthy,IFNG,-3.98492
USA010-102_Pre_Healthy,BATF3,-1.660222
USA010-102_Pre_Healthy,EZH2,-0.261232
USA010-102_Pre_Healthy,IRF5,-1.378347
USA010-102_Pre_Healthy,PCK2,-1.835248
USA010-102_Pre_Healthy,EPCAM,-1.928755
USA010-102_Pre_Healthy,CD19,-4.564692
USA010-102_Pre_Healthy,GBP4,-1.365471
USA010-102_Pre_Healthy,MSH6,-0.90305
USA010-102_Pre_Healthy,TNFRSF11B,-2.898937
USA010-102_Pre_Healthy,NOTCH1,-0.479702
USA010-102_Pre_Healthy,CASP9,-1.321906
USA010-102_Pre_Healthy,RAD51C,-1.280134
USA010-102_Pre_Healthy,HLA-DMA,1.433424
USA010-102_Pre_Healthy,SFRP1,1.379307
USA010-102_Pre_Healthy,MAGEA1,-2.919742
USA010-102_Pre_Healthy,ENTPD1,-0.139771
USA010-102_Pre_Healthy,ROCK1,-0.187619
USA010-102_Pre_Healthy,FCGR2A,-2.779982
USA010-102_Pre_Healthy,NGFR,-1.037482
USA010-102_Pre_Healthy,ALDOC,-0.785705
USA010-102_Pre_Healthy,CCNE1,-3.013104
USA010-102_Pre_Healthy,ITGAX,-0.145078
USA010-102_Pre_Healthy,BLM,-2.480085
USA010-102_Pre_Healthy,MLANA,-0.677921
USA010-102_Pre_Healthy,JCHAIN,6.070875
USA010-102_Pre_Healthy,FCGR1A,-3.60676
USA010-102_Pre_Healthy,CD47,1.892153
USA010-102_Pre_Healthy,CSF2,-2.657984
USA010-102_Pre_Healthy,CDH5,-1.91524
USA010-102_Pre_Healthy,SLC7A5,-0.434612
USA010-102_Pre_Healthy,GIMAP4,-0.870687
USA010-102_Pre_Healthy,HIF1A,1.315312
USA010-102_Pre_Healthy,CDK2,-0.058902
USA010-102_Pre_Healthy,PDCD1,-4.118806
USA010-102_Pre_Healthy,ATF3,-1.501887
USA010-102_Pre_Healthy,TIE1,-2.722912
USA010-102_Pre_Healthy,CD44,3.71779
USA010-102_Pre_Healthy,ALDOA,3.831664
USA010-102_Pre_Healthy,FAS,-3.022781
USA010-102_Pre_Healthy,MRE11,0.441584
USA010-102_Pre_Healthy,IL10,-3.999422
USA010-102_Pre_Healthy,BMP2,0.077455
USA010-102_Pre_Healthy,BAX,-0.592089
USA010-102_Pre_Healthy,EIF5AL1,-4.73736
USA010-102_Pre_Healthy,KIT,1.211375
USA010-102_Pre_Healthy,CDK6,-0.076868
USA010-102_Pre_Healthy,SPIB,-3.571615
USA010-102_Pre_Healthy,PFKFB3,-1.324367
USA010-102_Pre_Healthy,CXCL12,2.48147
USA010-102_Pre_Healthy,CSF3,-3.167869
USA010-102_Pre_Healthy,KIR2DL3,-4.097256
USA010-102_Pre_Healthy,CD40,-0.353865
USA010-102_Pre_Healthy,IRF1,0.37849
USA010-102_Pre_Healthy,MGMT,-0.999481
USA010-102_Pre_Healthy,GLUD1,1.476636
USA010-102_Pre_Healthy,IFI35,-0.74474
USA010-102_Pre_Healthy,PF4,-4.353054
USA010-102_Pre_Healthy,GPSM3,0.110178
USA010-102_Pre_Healthy,SLC2A1,-1.852788
USA010-102_Pre_Healthy,PLS3 (T-plastin),6.643006
USA010-102_Pre_Healthy,IL2,-4.289691
USA010-102_Pre_Healthy,CREBBP,6.590147
USA010-102_Pre_Healthy,SNAI1,-1.750154
USA010-102_Pre_Healthy,CTNNB1,3.285634
USA010-102_Pre_Healthy,NOTCH2,1.875947
USA010-102_Pre_Healthy,NFKB2,0.373475
USA010-102_Pre_Healthy,IL33,-0.544543
USA010-102_Pre_Healthy,TREM2,-3.042786
USA010-102_Pre_Healthy,CCL26,2.581518
USA010-102_Pre_Healthy,LAMC2,-0.124362
USA010-102_Pre_Healthy,AQP9,-0.590706
USA010-102_Pre_Healthy,NKp30(NCR3),1.664911
USA010-102_Pre_Healthy,PRKCA,-1.158518
USA010-102_Pre_Healthy,TSLP,-2.964351
USA010-102_Pre_Healthy,HLA-DOB,-2.09543
USA010-102_Pre_Healthy,ANGPTL4,-1.859818
USA010-102_Pre_Healthy,TNFRSF25,1.3346
USA010-102_Pre_Healthy,MS4A4A,-0.327449
USA010-102_Pre_Healthy,CLEC5A,-3.23882
USA010-102_Pre_Healthy,ITGAM,-1.810491
USA010-102_Pre_Healthy,MMP9,-0.278672
USA010-102_Pre_Healthy,CD7,-3.792879
USA010-102_Pre_Healthy,VHL,-2.495231
USA010-102_Pre_Healthy,OLFML2B,-1.001359
USA010-102_Pre_Healthy,IL6,-4.371014
USA010-102_Pre_Healthy,TNFRSF1A,1.359088
USA010-102_Pre_Healthy,DKK1,-3.720552
USA010-102_Pre_Healthy,FANCA,-2.662841
USA010-102_Pre_Healthy,TNF,-1.678584
USA010-102_Pre_Healthy,LTB,-0.447473
USA010-102_Pre_Healthy,PPARGC1B,-2.131069
USA010-102_Pre_Healthy,RPS6KB1,-0.615256
USA010-102_Pre_Healthy,CD38,-4.16186
USA010-102_Pre_Healthy,DTX3L,0.540714
USA010-102_Pre_Healthy,TMEM173,-0.599492
USA010-102_Pre_Healthy,TYK2,5.232648
USA010-102_Pre_Healthy,NEIL1,-1.216016
USA010-102_Pre_Healthy,HELLS,-0.47483
USA010-102_Pre_Healthy,TGFBR1,-0.074236
USA010-102_Pre_Healthy,MB21D1,-1.96031
USA010-102_Pre_Healthy,CCR2,-2.050468
USA010-102_Pre_Healthy,MSH2,-0.815014
USA010-102_Pre_Healthy,RAD51,-2.947354
USA010-102_Pre_Healthy,TNFRSF18,-0.927899
USA010-102_Pre_Healthy,FCGR3A/B,-3.087737
USA010-102_Pre_Healthy,STAT1,-0.003164
USA010-102_Pre_Healthy,CTSS,1.031395
USA010-102_Pre_Healthy,PDK1,-0.788865
USA010-102_Pre_Healthy,ITGAV,1.762521
USA010-102_Pre_Healthy,ANGPT1,-3.760742
USA010-102_Pre_Healthy,BCL6B,-2.260843
USA010-102_Pre_Healthy,CDH2,-3.730974
USA010-102_Pre_Healthy,CSF3R,-2.596262
USA010-102_Pre_Healthy,RELB,-0.823812
USA010-102_Pre_Healthy,HLA-G,5.60784
USA010-102_Pre_Healthy,CXCL16,-0.114692
USA010-102_Pre_Healthy,IL6R,-0.781146
USA010-102_Pre_Healthy,PDGFA,-2.132906
USA010-102_Pre_Healthy,PIK3R1,1.513216
USA010-102_Pre_Healthy,HK1,0.496623
USA010-102_Pre_Healthy,AXL,-1.159084
USA010-102_Pre_Healthy,HK2,-0.514508
USA010-102_Pre_Healthy,PDGFRB,0.304409
USA010-102_Pre_Healthy,SMAD3,5.165216
USA010-102_Pre_Healthy,FADD,-0.619829
USA010-102_Pre_Healthy,CD74,5.763091
USA010-102_Pre_Healthy,RIPK2,-1.307138
USA010-102_Pre_Healthy,CD45RB,-1.526577
USA010-102_Pre_Healthy,BAD,-1.063922
USA010-102_Pre_Healthy,PKM,3.642914
USA010-102_Pre_Healthy,KLRB1,-6.185641
USA010-102_Pre_Healthy,ADORA2A,-3.894825
USA010-102_Pre_Healthy,IFIT1,-1.493866
USA010-102_Pre_Healthy,UBE2T,-3.120039
USA010-102_Pre_Healthy,RPL23,5.145266
USA010-102_Pre_Healthy,ARG2,-4.091344
USA010-102_Pre_Healthy,TGFBR2,1.363116
USA010-102_Pre_Healthy,CRABP2,1.570309
USA010-102_Pre_Healthy,BLK,-1.901511
USA010-102_Pre_Healthy,CCL14,0.91659
USA010-102_Pre_Healthy,CCNB1,-0.791137
USA010-102_Pre_Healthy,STAT2,1.017445
USA010-102_Pre_Healthy,IKBKB,0.217437
USA010-102_Pre_Healthy,ZEB2,1.119588
USA010-102_Pre_Healthy,XIAP,6.149952
USA010-102_Pre_Healthy,LRRC32,-1.730253
USA010-102_Pre_Healthy,IL22RA1,-0.815559
USA010-102_Pre_Healthy,ELOB,-1.60323
USA010-102_Pre_Healthy,ITGA1,-0.789134
USA010-102_Pre_Healthy,IL24,-3.765342
USA010-102_Pre_Healthy,PVRIG,-2.744629
USA010-102_Pre_Healthy,RB1,-0.035118
USA010-102_Pre_Healthy,SRP54,0.158364
USA010-102_Pre_Healthy,ICAM3,-1.795875
USA010-102_Pre_Healthy,CCR5,-2.631727
USA010-102_Pre_Healthy,CTLA4,-1.764188
USA010-102_Pre_Healthy,GLS,-1.158795
USA010-102_Pre_Healthy,GSK3B,5.925368
USA010-102_Pre_Healthy,ITGAE,-0.790762
USA010-102_Pre_Healthy,MET,-1.181013
USA010-102_Pre_Healthy,WNT3A,-2.736042
USA010-102_Pre_Healthy,TYMP,1.467394
USA010-102_Pre_Healthy,IFI16,2.371726
USA010-102_Pre_Healthy,PVR,-0.758565
USA010-102_Pre_Healthy,P4HA2,-0.663804
USA010-102_Pre_Healthy,BRIP1,-2.370471
USA010-102_Pre_Healthy,IL10RB,6.0241
USA010-102_Pre_Healthy,ESR1,-3.362812
USA010-102_Pre_Healthy,DAB2,-0.309434
USA010-102_Pre_Healthy,DUSP1,2.537963
USA010-102_Pre_Healthy,CD8B,-2.350337
USA010-102_Pre_Healthy,ACVR1C,-3.909546
USA010-102_Pre_Healthy,IL15,-1.643395
USA010-102_Pre_Healthy,KIR3DL1,-3.2574
USA010-102_Pre_Healthy,CDH1,0.964592
USA010-102_Pre_Healthy,HES1,-0.304116
USA010-102_Pre_Healthy,IHH,-3.425349
USA010-102_Pre_Healthy,CCL19,-0.339024
USA010-102_Pre_Healthy,C2,-2.413059
USA010-102_Pre_Healthy,TLR7,-3.203013
USA010-102_Pre_Healthy,IL2RA,-2.709437
USA010-102_Pre_Healthy,PRKAA2,-2.509963
USA010-102_Pre_Healthy,COL11A2,-3.0803
USA010-102_Pre_Healthy,TNFRSF10D,-2.153138
USA010-102_Pre_Healthy,SIGLEC8,-4.074494
USA010-102_Pre_Healthy,PC,-1.447365
USA010-102_Pre_Healthy,IL17A,-4.721784
USA010-102_Pre_Healthy,GLI1,-2.388781
USA010-102_Pre_Healthy,GNG4,-3.358709
USA010-102_Pre_Healthy,LDHB,1.067635
USA010-102_Pre_Healthy,GATA3,8.293913
USA010-102_Pre_Healthy,DTX4,-3.627678
USA010-102_Pre_Healthy,CD3G,-1.036308
USA010-102_Pre_Healthy,S100A8,2.832893
USA010-102_Pre_Healthy,ZC3H12A,-2.355108
USA010-102_Pre_Healthy,IER3,0.193456
USA010-102_Pre_Healthy,CD4,0.568847
USA010-102_Pre_Healthy,S100A12,-3.744632
USA010-102_Pre_Healthy,CD6,-1.627872
USA010-102_Pre_Healthy,CD163,0.395909
USA010-102_Pre_Healthy,DUSP2,-1.483913
USA010-102_Pre_Healthy,HERC6,-1.872038
USA010-102_Pre_Healthy,MRC1,0.541902
USA010-102_Pre_Healthy,DLL4,-3.280383
USA010-102_Pre_Healthy,SAMSN1,-1.053031
USA010-102_Pre_Healthy,CD28,-2.333043
USA010-102_Pre_Healthy,TAP2,-0.466224
USA010-102_Pre_Healthy,ICOS,-3.12052
USA010-102_Pre_Healthy,TNFSF12,0.036791
USA010-102_Pre_Healthy,IFITM2,1.933497
USA010-102_Pre_Healthy,DNMT1,-0.596968
USA010-102_Pre_Healthy,TNFSF8,-2.817361
USA010-102_Pre_Healthy,TGFB2,-1.956342
USA010-102_Pre_Healthy,TMEM140,-2.220235
USA010-102_Pre_Healthy,COL11A1,-1.078889
USA010-102_Pre_Healthy,GIMAP6,-1.747585
USA010-102_Pre_Healthy,IRF4,-1.891556
USA010-102_Pre_Healthy,BNIP3,-0.877184
USA010-102_Pre_Healthy,FPR3,-1.112671
USA010-102_Pre_Healthy,HLA-C,2.712493
USA010-102_Pre_Healthy,VEGFC,-1.685534
USA010-102_Pre_Healthy,SIGLEC1,-2.048401
USA010-102_Pre_Healthy,BID,-1.764416
USA010-102_Pre_Healthy,MAPK10,-3.555572
USA010-102_Pre_Healthy,FCN1,-1.661532
USA010-102_Pre_Healthy,H2AFX,-1.416387
USA010-102_Pre_Healthy,CBLC,-1.649761
USA010-102_Pre_Healthy,CASP3,-0.410286
USA010-102_Pre_Healthy,CD226,3.53814
USA010-102_Pre_Healthy,PIAS4,-0.840428
USA010-102_Pre_Healthy,HLA-DRA,4.858831
USA010-102_Pre_Healthy,ULBP2,-3.767614
USA010-102_Pre_Healthy,CASP1,0.743638
USA010-102_Pre_Healthy,MS4A2,-1.393965
USA010-102_Pre_Healthy,HSD11B1,-1.869689
USA010-102_Pre_Healthy,GAS1,-0.073946
USA010-102_Pre_Healthy,FUT4,-2.083942
USA010-102_Pre_Healthy,CSF1,-0.58578
USA010-102_Pre_Healthy,FAM30A,-4.680534
USA010-102_Pre_Healthy,ITPK1,-0.311986
USA010-102_Pre_Healthy,BCAT1,-2.397966
USA010-102_Pre_Healthy,CD80,-3.109939
USA010-102_Pre_Healthy,C1QB,0.182378
USA010-102_Pre_Healthy,RELN,-3.155608
USA010-102_Pre_Healthy,ICAM5,-3.851088
USA010-102_Pre_Healthy,MAML2,-0.476631
USA010-102_Pre_Healthy,OLR1,-4.099367
USA010-102_Pre_Healthy,NFKBIE,-1.325994
USA010-102_Pre_Healthy,WNT11,-1.204265
USA010-102_Pre_Healthy,LILRA3,-2.772906
USA010-102_Pre_Healthy,TNFSF13B,-3.344172
USA010-102_Pre_Healthy,AIRE,2.243043
USA010-102_Pre_Healthy,TDO2,-4.572605
USA010-102_Pre_Healthy,MAP3K5,-0.741407
USA010-102_Pre_Healthy,HLA-F,1.608285
USA010-102_Pre_Healthy,CD3E,-1.693011
USA010-102_Pre_Healthy,RRM2,-0.172275
USA010-102_Pre_Healthy,C7,-2.447447
USA010-102_Pre_Healthy,TNFRSF14,0.416755
USA010-102_Pre_Healthy,FCGRT,1.674593
USA010-102_Pre_Healthy,WNT2,-5.680181
USA010-102_Pre_Healthy,MICB,-2.085852
USA010-102_Pre_Healthy,HMGA1,1.678647
USA010-102_Pre_Healthy,IL21R,-2.520725
USA010-102_Pre_Healthy,CD300A,-2.531089
USA010-102_Pre_Healthy,TWIST1,-1.120277
USA010-102_Pre_Healthy,IL1RN,-2.516923
USA010-102_Pre_Healthy,CXCL1,-3.03954
USA010-102_Pre_Healthy,SFXN1,0.090453
USA010-102_Pre_Healthy,GNLY,-2.451289
USA010-102_Pre_Healthy,ULBP5(RAET1G),3.135521
USA010-102_Pre_Healthy,NID2,-1.064241
USA010-102_Pre_Healthy,NECTIN1,2.999639
USA010-102_Pre_Healthy,SERPINA1,-0.200894
USA010-102_Pre_Healthy,NKG2C(KLRC2),2.444773
USA010-102_Pre_Healthy,PDGFB,-1.528165
USA010-102_Pre_Healthy,HLA-B,5.302215
USA010-102_Pre_Healthy,VCAM1,-0.292429
USA010-102_Pre_Healthy,HLA-DPB1,3.13619
USA010-102_Pre_Healthy,HLA-DOA,-1.151315
USA010-102_Pre_Healthy,GBP2,1.299664
USA010-102_Pre_Healthy,ATM,0.467947
USA010-102_Pre_Healthy,PSMB8,0.760814
USA010-102_Pre_Healthy,MLH1,-1.405045
USA010-102_Pre_Healthy,STAT6,6.153102
USA010-102_Pre_Healthy,PLA1A,-3.860343
USA010-102_Pre_Healthy,NT5E,-0.1325
USA010-102_Pre_Healthy,TOX,4.403091
USA010-102_Pre_Healthy,PALMD,0.022707
USA010-102_Pre_Healthy,UBA7,-0.16432
USA010-102_Pre_Healthy,PIK3CD,-0.443704
USA010-102_Pre_Healthy,NOD2,-1.432955
USA010-102_Pre_Healthy,CEACAM3,-3.741776
USA010-102_Pre_Healthy,RIPK3,-2.10352
USA010-102_Pre_Healthy,IL1R2,0.09342
USA010-102_Pre_Healthy,JAK1,0.779531
USA010-102_Pre_Healthy,LBP,2.283131
USA010-102_Pre_Healthy,ENO1,2.297955
USA010-102_Pre_Healthy,LILRA1,-3.149468
USA010-102_Pre_Healthy,BBS1,-0.631926
USA010-102_Pre_Healthy,MYD88,-1.090852
USA010-102_Pre_Healthy,CXCR3,-3.816537
USA010-102_Pre_Healthy,CD1C,0.677558
USA010-102_Pre_Healthy,TLR9,-3.567216
USA010-102_Pre_Healthy,CCL7,-4.279991
USA010-102_Pre_Healthy,CPA3,0.457454
USA010-102_Pre_Healthy,SH2D1A,-2.115316
USA010-102_Pre_Healthy,CCR4,0.621759
USA010-102_Pre_Healthy,HDAC4,-0.603388
USA010-102_Pre_Healthy,POLD1,-2.039986
USA010-102_Pre_Healthy,PTPN11,1.034391
USA010-102_Pre_Healthy,JAK2,-0.007887
USA010-102_Pre_Healthy,WNT10A,-1.31825
USA010-102_Pre_Healthy,ITGB2,0.956344
USA010-102_Pre_Healthy,TYMS,-0.439897
USA010-102_Pre_Healthy,KAT2B,0.983212
USA010-102_Pre_Healthy,ITGA6,1.214771
USA010-102_Pre_Healthy,TBX21,-2.281133
USA010-102_Pre_Healthy,BRCA1,-1.921218
USA010-102_Pre_Healthy,COL17A1,3.832895
USA010-102_Pre_Healthy,BIRC3,-2.739836
USA010-102_Pre_Healthy,KRAS,-0.849722
USA010-102_Pre_Healthy,IL11RA,-0.830846
USA010-102_Pre_Healthy,PI-9(SERPINB9),4.551345
USA010-102_Pre_Healthy,SIRPA,0.196472
USA010-102_Pre_Healthy,CEBPB,2.04223
