sampleId,geneSymbol,expressionLevel
GBR001-105_Pre_Tumor,HEY1,-2.664793
GBR001-105_Pre_Tumor,HLA-DQA1,3.745663
GBR001-105_Pre_Tumor,PRLR,-3.356984
GBR001-105_Pre_Tumor,TNFRSF11A,-0.87485
GBR001-105_Pre_Tumor,AREG,-1.894609
GBR001-105_Pre_Tumor,BBC3,0.004318
GBR001-105_Pre_Tumor,EDN1,-1.834161
GBR001-105_Pre_Tumor,PARP12,0.134031
GBR001-105_Pre_Tumor,PIK3CG,-0.987607
GBR001-105_Pre_Tumor,IL4,-3.14427
GBR001-105_Pre_Tumor,F2RL1,-1.973218
GBR001-105_Pre_Tumor,CXCL6,-4.901012
GBR001-105_Pre_Tumor,TNFSF18,-4.435568
GBR001-105_Pre_Tumor,JAK3,-1.049169
GBR001-105_Pre_Tumor,NKG7,1.320846
GBR001-105_Pre_Tumor,TAPBP,1.815971
GBR001-105_Pre_Tumor,MTOR,-0.224005
GBR001-105_Pre_Tumor,SELP,-1.577819
GBR001-105_Pre_Tumor,HLA-E,5.035086
GBR001-105_Pre_Tumor,GOT1,-1.304785
GBR001-105_Pre_Tumor,SMAP1,0.775003
GBR001-105_Pre_Tumor,CDKN1A,0.705512
GBR001-105_Pre_Tumor,CD45RA,-2.998202
GBR001-105_Pre_Tumor,HNF1A,-3.65968
GBR001-105_Pre_Tumor,TICAM1,-1.119358
GBR001-105_Pre_Tumor,C1QA,3.561147
GBR001-105_Pre_Tumor,CD86,-0.729651
GBR001-105_Pre_Tumor,ITGA4,0.39138
GBR001-105_Pre_Tumor,ROR2,-2.598632
GBR001-105_Pre_Tumor,WNT7B,-3.121854
GBR001-105_Pre_Tumor,FLT1,-1.947268
GBR001-105_Pre_Tumor,CTAG1B,-3.158991
GBR001-105_Pre_Tumor,CLEC7A,-1.37139
GBR001-105_Pre_Tumor,TNFRSF4,-4.008185
GBR001-105_Pre_Tumor,MS4A6A,-1.229896
GBR001-105_Pre_Tumor,ZNF385A,7.692868
GBR001-105_Pre_Tumor,ANGPT2,-4.095844
GBR001-105_Pre_Tumor,APH1B,-3.240186
GBR001-105_Pre_Tumor,RORC,-1.598341
GBR001-105_Pre_Tumor,GSK3A,7.559137
GBR001-105_Pre_Tumor,NECTIN2,0.284215
GBR001-105_Pre_Tumor,DPP4,0.614764
GBR001-105_Pre_Tumor,CCL2,1.61993
GBR001-105_Pre_Tumor,HCST,7.837516
GBR001-105_Pre_Tumor,NF1,-0.01485
GBR001-105_Pre_Tumor,ULBP4(RAET1E),5.374641
GBR001-105_Pre_Tumor,S100A9,5.113808
GBR001-105_Pre_Tumor,NFKBIA,3.415888
GBR001-105_Pre_Tumor,BNIP3L,2.396993
GBR001-105_Pre_Tumor,CST2,-3.872465
GBR001-105_Pre_Tumor,APOL6,1.98049
GBR001-105_Pre_Tumor,SYCP1,3.448293
GBR001-105_Pre_Tumor,LEF1,4.622648
GBR001-105_Pre_Tumor,BRD4,1.005181
GBR001-105_Pre_Tumor,SLC16A1,-1.650044
GBR001-105_Pre_Tumor,THBD,-0.486706
GBR001-105_Pre_Tumor,TIGIT,-1.020409
GBR001-105_Pre_Tumor,VSIR,0.045914
GBR001-105_Pre_Tumor,TRIM21,-0.127367
GBR001-105_Pre_Tumor,NBN,0.274061
GBR001-105_Pre_Tumor,WNT4,-3.107636
GBR001-105_Pre_Tumor,CXCL8,-2.794098
GBR001-105_Pre_Tumor,FGF9,-6.170752
GBR001-105_Pre_Tumor,C5AR1,-2.332755
GBR001-105_Pre_Tumor,TNFRSF1B,1.208862
GBR001-105_Pre_Tumor,HLA-DRB5,-4.984086
GBR001-105_Pre_Tumor,GLUL,3.897155
GBR001-105_Pre_Tumor,LY9,-1.737182
GBR001-105_Pre_Tumor,TAP1,3.449992
GBR001-105_Pre_Tumor,IFIH1,0.737583
GBR001-105_Pre_Tumor,DEPTOR,-0.674259
GBR001-105_Pre_Tumor,CSF1R,2.148802
GBR001-105_Pre_Tumor,MARCO,2.276293
GBR001-105_Pre_Tumor,NFIL3,-0.876209
GBR001-105_Pre_Tumor,IKBKG,-0.338503
GBR001-105_Pre_Tumor,CD58,-0.811557
GBR001-105_Pre_Tumor,STAT5A,7.767669
GBR001-105_Pre_Tumor,LOXL2,-2.923189
GBR001-105_Pre_Tumor,SPRY4,-2.801745
GBR001-105_Pre_Tumor,NFAM1,-2.463522
GBR001-105_Pre_Tumor,SYK,-0.783868
GBR001-105_Pre_Tumor,COMP,-1.627528
GBR001-105_Pre_Tumor,IFI6,2.114209
GBR001-105_Pre_Tumor,RASGRF1,-4.218158
GBR001-105_Pre_Tumor,HDAC5,0.197501
GBR001-105_Pre_Tumor,BAMBI,-2.324183
GBR001-105_Pre_Tumor,MAGEC1,-4.685819
GBR001-105_Pre_Tumor,FYN,1.226775
GBR001-105_Pre_Tumor,TNFSF4,-2.586957
GBR001-105_Pre_Tumor,CD274,-0.924999
GBR001-105_Pre_Tumor,PRKACB,-0.732966
GBR001-105_Pre_Tumor,IFIT2,-3.579066
GBR001-105_Pre_Tumor,BRWD1,6.501872
GBR001-105_Pre_Tumor,PPARG,-0.837624
GBR001-105_Pre_Tumor,FYB1,8.742976
GBR001-105_Pre_Tumor,PTEN,0.23115
GBR001-105_Pre_Tumor,FOXP3,-2.666855
GBR001-105_Pre_Tumor,SREBF1,-1.891041
GBR001-105_Pre_Tumor,CD36,0.699609
GBR001-105_Pre_Tumor,AXIN1,-0.281952
GBR001-105_Pre_Tumor,KLRK1,-1.159026
GBR001-105_Pre_Tumor,GBP1,2.727738
GBR001-105_Pre_Tumor,CXCL11,-0.002892
GBR001-105_Pre_Tumor,CXCL10,2.602032
GBR001-105_Pre_Tumor,RIPK1,-0.307364
GBR001-105_Pre_Tumor,MMP12,2.267755
GBR001-105_Pre_Tumor,REN,-6.702216
GBR001-105_Pre_Tumor,PRF1,-1.927952
GBR001-105_Pre_Tumor,EIF2AK2,-0.791721
GBR001-105_Pre_Tumor,LIF,-2.6617
GBR001-105_Pre_Tumor,BRD3,0.027868
GBR001-105_Pre_Tumor,IGF2R,0.153689
GBR001-105_Pre_Tumor,FPR1,-1.069757
GBR001-105_Pre_Tumor,DUSP5,-1.123681
GBR001-105_Pre_Tumor,APC,0.267975
GBR001-105_Pre_Tumor,HDAC3,-0.964874
GBR001-105_Pre_Tumor,CES3,-2.56681
GBR001-105_Pre_Tumor,OAS2,0.384543
GBR001-105_Pre_Tumor,HDAC11,-2.48363
GBR001-105_Pre_Tumor,THBS1,0.791546
GBR001-105_Pre_Tumor,SLC11A1,-4.040838
GBR001-105_Pre_Tumor,MAGEA3/A6,-2.745349
GBR001-105_Pre_Tumor,ARID1A,0.597894
GBR001-105_Pre_Tumor,CD48,1.263536
GBR001-105_Pre_Tumor,GZMA,-0.0897
GBR001-105_Pre_Tumor,ICOSLG,-2.482802
GBR001-105_Pre_Tumor,PIK3R5,-1.228118
GBR001-105_Pre_Tumor,GZMM,-3.038176
GBR001-105_Pre_Tumor,WNT5A,-1.695205
GBR001-105_Pre_Tumor,TLR4,0.228369
GBR001-105_Pre_Tumor,GZMB,-1.697449
GBR001-105_Pre_Tumor,PARP9,1.070154
GBR001-105_Pre_Tumor,LY96,-0.010913
GBR001-105_Pre_Tumor,RAD50,-1.019908
GBR001-105_Pre_Tumor,MX1,1.303122
GBR001-105_Pre_Tumor,CENPF,-3.332843
GBR001-105_Pre_Tumor,SELL,-1.127813
GBR001-105_Pre_Tumor,TNFSF10,2.631471
GBR001-105_Pre_Tumor,LRG1,4.428805
GBR001-105_Pre_Tumor,IL12RB2,-0.662108
GBR001-105_Pre_Tumor,CXCL9,4.805956
GBR001-105_Pre_Tumor,TRAT1,-1.694491
GBR001-105_Pre_Tumor,STC1,-4.269966
GBR001-105_Pre_Tumor,IL2RB,-1.367995
GBR001-105_Pre_Tumor,LILRB4,1.595657
GBR001-105_Pre_Tumor,SOX2,-3.753794
GBR001-105_Pre_Tumor,HCK,0.26478
GBR001-105_Pre_Tumor,WNT2B,-3.158064
GBR001-105_Pre_Tumor,IL1B,-3.713021
GBR001-105_Pre_Tumor,TLR1,-1.147102
GBR001-105_Pre_Tumor,NKp44(NCR2),2.102974
GBR001-105_Pre_Tumor,CCL22,-0.994077
GBR001-105_Pre_Tumor,ICAM2,-2.066633
GBR001-105_Pre_Tumor,MAP3K12,-2.419029
GBR001-105_Pre_Tumor,JAG1,1.073792
GBR001-105_Pre_Tumor,CCL3/L1,-0.97428
GBR001-105_Pre_Tumor,SOCS1,0.599195
GBR001-105_Pre_Tumor,BCL2,-0.614573
GBR001-105_Pre_Tumor,MAP3K8,0.166951
GBR001-105_Pre_Tumor,MMP1,-7.312848
GBR001-105_Pre_Tumor,CMKLR1,0.011845
GBR001-105_Pre_Tumor,MAF,8.60891
GBR001-105_Pre_Tumor,NKG2A(KLRC1),4.454595
GBR001-105_Pre_Tumor,TNFRSF17,-3.843557
GBR001-105_Pre_Tumor,TLR8,-1.922029
GBR001-105_Pre_Tumor,TPM1,0.948209
GBR001-105_Pre_Tumor,CXorf36,-2.214066
GBR001-105_Pre_Tumor,NLRP3,-3.468244
GBR001-105_Pre_Tumor,DEFB134,-4.669707
GBR001-105_Pre_Tumor,HLA-DQA2,-1.152517
GBR001-105_Pre_Tumor,IGHM,9.246367
GBR001-105_Pre_Tumor,CX3CR1,-1.823788
GBR001-105_Pre_Tumor,APLNR,-2.661594
GBR001-105_Pre_Tumor,MXI1,-0.662023
GBR001-105_Pre_Tumor,FZD9,-3.860306
GBR001-105_Pre_Tumor,COL4A5,-3.178891
GBR001-105_Pre_Tumor,FCAR,-4.074901
GBR001-105_Pre_Tumor,BRCA2,-2.321361
GBR001-105_Pre_Tumor,SFRP4,-1.741726
GBR001-105_Pre_Tumor,TLR3,0.745376
GBR001-105_Pre_Tumor,IL2RG,-1.654911
GBR001-105_Pre_Tumor,CD84,0.092412
GBR001-105_Pre_Tumor,HLA-DPA1,4.50384
GBR001-105_Pre_Tumor,RBL2,0.99463
GBR001-105_Pre_Tumor,CCL18,-2.364989
GBR001-105_Pre_Tumor,IRF3,-0.661411
GBR001-105_Pre_Tumor,TNFRSF8,-4.692842
GBR001-105_Pre_Tumor,KIR3DL2,-5.381645
GBR001-105_Pre_Tumor,TNFSF13,-0.635667
GBR001-105_Pre_Tumor,CLECL1,-4.200554
GBR001-105_Pre_Tumor,TNFRSF10B,-0.146368
GBR001-105_Pre_Tumor,MAGEC2,-5.553123
GBR001-105_Pre_Tumor,CDKN2A,-1.506739
GBR001-105_Pre_Tumor,ADM,1.985266
GBR001-105_Pre_Tumor,PNOC,-5.005235
GBR001-105_Pre_Tumor,CD247,-0.675998
GBR001-105_Pre_Tumor,PTPRC,1.065601
GBR001-105_Pre_Tumor,OAS3,0.111048
GBR001-105_Pre_Tumor,LAG3,-1.360453
GBR001-105_Pre_Tumor,FOSL1,-0.83407
GBR001-105_Pre_Tumor,EOMES,-2.263301
GBR001-105_Pre_Tumor,IL10RA,0.255892
GBR001-105_Pre_Tumor,WDR76,-2.783052
GBR001-105_Pre_Tumor,GPC4,-2.803068
GBR001-105_Pre_Tumor,GTSF1,3.127824
GBR001-105_Pre_Tumor,SLAMF7,-1.499478
GBR001-105_Pre_Tumor,RSAD2,-0.098182
GBR001-105_Pre_Tumor,TLR5,-2.275489
GBR001-105_Pre_Tumor,VEGFA,-0.292488
GBR001-105_Pre_Tumor,ULBP3,1.820168
GBR001-105_Pre_Tumor,COL5A1,0.35155
GBR001-105_Pre_Tumor,CD3D,-0.822445
GBR001-105_Pre_Tumor,FBP1,-1.170064
GBR001-105_Pre_Tumor,ERO1A,-0.49074
GBR001-105_Pre_Tumor,CCL21,0.479423
GBR001-105_Pre_Tumor,E2F3,-1.263557
GBR001-105_Pre_Tumor,LDHA,2.942278
GBR001-105_Pre_Tumor,MS4A1,-3.259875
GBR001-105_Pre_Tumor,CD69,-1.297645
GBR001-105_Pre_Tumor,SERPINB5,1.466737
GBR001-105_Pre_Tumor,FAP,-1.733788
GBR001-105_Pre_Tumor,ITGA2,-1.321243
GBR001-105_Pre_Tumor,SIGLEC5,-4.442975
GBR001-105_Pre_Tumor,SIRPB2,-3.096173
GBR001-105_Pre_Tumor,EPM2AIP1,-0.342285
GBR001-105_Pre_Tumor,FGF18,-2.70581
GBR001-105_Pre_Tumor,HRAS,1.122283
GBR001-105_Pre_Tumor,CCND1,1.304948
GBR001-105_Pre_Tumor,LAMB3,-0.713534
GBR001-105_Pre_Tumor,IL26,2.83346
GBR001-105_Pre_Tumor,ID4,0.508815
GBR001-105_Pre_Tumor,ITK,5.179541
GBR001-105_Pre_Tumor,CCL4,-1.412976
GBR001-105_Pre_Tumor,GZMH,-2.313983
GBR001-105_Pre_Tumor,API5,1.418423
GBR001-105_Pre_Tumor,PTGER4,0.061205
GBR001-105_Pre_Tumor,ITGB8,-2.333705
GBR001-105_Pre_Tumor,TNKS,-0.731037
GBR001-105_Pre_Tumor,CEACAM1,5.402296
GBR001-105_Pre_Tumor,B2M,7.131851
GBR001-105_Pre_Tumor,TP53,0.372815
GBR001-105_Pre_Tumor,MAGEB2,-3.480135
GBR001-105_Pre_Tumor,LYZ,5.860316
GBR001-105_Pre_Tumor,NCAM1,-2.138393
GBR001-105_Pre_Tumor,TCL1A,-3.601016
GBR001-105_Pre_Tumor,HDC,-1.943399
GBR001-105_Pre_Tumor,CD27,-1.478905
GBR001-105_Pre_Tumor,SBNO2,1.582618
GBR001-105_Pre_Tumor,PECAM1,0.400437
GBR001-105_Pre_Tumor,SERPINH1,-0.604532
GBR001-105_Pre_Tumor,SPP1,-4.239086
GBR001-105_Pre_Tumor,EGFR,-0.507995
GBR001-105_Pre_Tumor,CASP8,-0.734877
GBR001-105_Pre_Tumor,CCNA1,-6.0929
GBR001-105_Pre_Tumor,TNFAIP3,-1.378525
GBR001-105_Pre_Tumor,CDC25C,-4.368081
GBR001-105_Pre_Tumor,CXCR6,-2.43964
GBR001-105_Pre_Tumor,DLL1,-1.670108
GBR001-105_Pre_Tumor,OAS1,0.917523
GBR001-105_Pre_Tumor,HLA-DQB1,2.841254
GBR001-105_Pre_Tumor,ROBO4,-3.064578
GBR001-105_Pre_Tumor,NFKB1,0.317882
GBR001-105_Pre_Tumor,IFI27,4.779081
GBR001-105_Pre_Tumor,ULBP1,2.75506
GBR001-105_Pre_Tumor,HLA-DMB,0.557263
GBR001-105_Pre_Tumor,CDKN1C,-0.542272
GBR001-105_Pre_Tumor,CEP55,-1.840809
GBR001-105_Pre_Tumor,ARG1,2.117782
GBR001-105_Pre_Tumor,PLOD2,-3.016249
GBR001-105_Pre_Tumor,LAIR1,0.416423
GBR001-105_Pre_Tumor,SHC2,-1.915406
GBR001-105_Pre_Tumor,STAT3,1.816121
GBR001-105_Pre_Tumor,CCL17,3.437935
GBR001-105_Pre_Tumor,CD45RO,0.999443
GBR001-105_Pre_Tumor,CD2,-0.700549
GBR001-105_Pre_Tumor,IL7R,-1.144276
GBR001-105_Pre_Tumor,FLNB,1.045366
GBR001-105_Pre_Tumor,PSMB5,1.42969
GBR001-105_Pre_Tumor,SLC1A5,0.290284
GBR001-105_Pre_Tumor,RICTOR,0.162294
GBR001-105_Pre_Tumor,ZAP70,-1.834946
GBR001-105_Pre_Tumor,TNFAIP6,-1.711212
GBR001-105_Pre_Tumor,BTLA,-2.120633
GBR001-105_Pre_Tumor,RELA,0.484352
GBR001-105_Pre_Tumor,STAT5B,6.214386
GBR001-105_Pre_Tumor,MMP7,-4.047691
GBR001-105_Pre_Tumor,TCF3,-1.004192
GBR001-105_Pre_Tumor,IRF8,1.44321
GBR001-105_Pre_Tumor,NOS2,-6.034063
GBR001-105_Pre_Tumor,A2M,1.302578
GBR001-105_Pre_Tumor,CCL20,-3.092512
GBR001-105_Pre_Tumor,MKI67,-2.072523
GBR001-105_Pre_Tumor,IFNGR1,2.231878
GBR001-105_Pre_Tumor,INHBA,-2.73313
GBR001-105_Pre_Tumor,WNT5B,-3.877633
GBR001-105_Pre_Tumor,CXCL5,-4.058254
GBR001-105_Pre_Tumor,SOX10,-1.737567
GBR001-105_Pre_Tumor,EGR1,1.420664
GBR001-105_Pre_Tumor,STAT4,-1.482984
GBR001-105_Pre_Tumor,IFIT3,0.788765
GBR001-105_Pre_Tumor,GMIP,-1.890677
GBR001-105_Pre_Tumor,ARNT2,-3.253937
GBR001-105_Pre_Tumor,UBE2C,-2.864845
GBR001-105_Pre_Tumor,IKZF1,7.394336
GBR001-105_Pre_Tumor,CHUK,0.652652
GBR001-105_Pre_Tumor,T3JAM,4.852152
GBR001-105_Pre_Tumor,GHR,-0.913889
GBR001-105_Pre_Tumor,TPI1,2.269449
GBR001-105_Pre_Tumor,HAVCR2,-1.57234
GBR001-105_Pre_Tumor,GOT2,-1.688479
GBR001-105_Pre_Tumor,PIK3CA,-0.460991
GBR001-105_Pre_Tumor,TNFSF9,-2.013245
GBR001-105_Pre_Tumor,IDO1,1.284391
GBR001-105_Pre_Tumor,APOE,3.157006
GBR001-105_Pre_Tumor,AICDA,2.132218
GBR001-105_Pre_Tumor,LILRB2,0.431622
GBR001-105_Pre_Tumor,PARP4,0.396118
GBR001-105_Pre_Tumor,PFKM,-1.842943
GBR001-105_Pre_Tumor,THY1,0.033736
GBR001-105_Pre_Tumor,SAMD9,0.500139
GBR001-105_Pre_Tumor,TGFB1,2.236535
GBR001-105_Pre_Tumor,FCGR3A,6.81121
GBR001-105_Pre_Tumor,CD8A,-1.254372
GBR001-105_Pre_Tumor,SELE,-2.40788
GBR001-105_Pre_Tumor,CDKN2B,-1.232643
GBR001-105_Pre_Tumor,CD5,-1.76698
GBR001-105_Pre_Tumor,HLA-A,5.544307
GBR001-105_Pre_Tumor,FZD8,-4.356943
GBR001-105_Pre_Tumor,BCL2L1,0.436928
GBR001-105_Pre_Tumor,TNFRSF9,-1.744382
GBR001-105_Pre_Tumor,XCL1/2,-1.986201
GBR001-105_Pre_Tumor,MAGEA4,-3.971446
GBR001-105_Pre_Tumor,PMS2,-1.360543
GBR001-105_Pre_Tumor,KLRD1,-0.892519
GBR001-105_Pre_Tumor,NFATC2,-0.105056
GBR001-105_Pre_Tumor,VEGFB,1.25015
GBR001-105_Pre_Tumor,CDC20,-3.144686
GBR001-105_Pre_Tumor,OTOA,-3.666109
GBR001-105_Pre_Tumor,TPSAB1/B2,3.343858
GBR001-105_Pre_Tumor,P4HA1,-0.538211
GBR001-105_Pre_Tumor,P2RY13,-0.122477
GBR001-105_Pre_Tumor,EXO1,-4.001323
GBR001-105_Pre_Tumor,CD70,-2.906421
GBR001-105_Pre_Tumor,DDB2,1.896105
GBR001-105_Pre_Tumor,NDUFA4L2,0.426157
GBR001-105_Pre_Tumor,IFITM1,2.45159
GBR001-105_Pre_Tumor,IFNAR1,0.737992
GBR001-105_Pre_Tumor,TREM1,-2.211704
GBR001-105_Pre_Tumor,CXCL13,-3.553446
GBR001-105_Pre_Tumor,IL22,1.80005
GBR001-105_Pre_Tumor,TWIST2,-2.557653
GBR001-105_Pre_Tumor,HLA-DRB1,4.919953
GBR001-105_Pre_Tumor,FGFR1,0.047999
GBR001-105_Pre_Tumor,TBXAS1,0.39301
GBR001-105_Pre_Tumor,NCR1,-1.097664
GBR001-105_Pre_Tumor,SOX11,-3.929946
GBR001-105_Pre_Tumor,TLR2,0.15245
GBR001-105_Pre_Tumor,TWF1,1.668967
GBR001-105_Pre_Tumor,CCL5,1.117753
GBR001-105_Pre_Tumor,ITGAL,-0.537093
GBR001-105_Pre_Tumor,MYCT1,-1.859139
GBR001-105_Pre_Tumor,CD96,-2.676148
GBR001-105_Pre_Tumor,PROM1,-2.194668
GBR001-105_Pre_Tumor,OASL,-1.231384
GBR001-105_Pre_Tumor,IFNG,-3.219744
GBR001-105_Pre_Tumor,BATF3,-0.854815
GBR001-105_Pre_Tumor,EZH2,-1.463876
GBR001-105_Pre_Tumor,IRF5,-0.470445
GBR001-105_Pre_Tumor,PCK2,-1.523319
GBR001-105_Pre_Tumor,EPCAM,-2.520442
GBR001-105_Pre_Tumor,CD19,-4.651859
GBR001-105_Pre_Tumor,GBP4,2.293472
GBR001-105_Pre_Tumor,MSH6,-1.406399
GBR001-105_Pre_Tumor,TNFRSF11B,-2.85062
GBR001-105_Pre_Tumor,NOTCH1,-0.741367
GBR001-105_Pre_Tumor,CASP9,-1.600382
GBR001-105_Pre_Tumor,RAD51C,-1.695888
GBR001-105_Pre_Tumor,HLA-DMA,3.348786
GBR001-105_Pre_Tumor,SFRP1,1.07814
GBR001-105_Pre_Tumor,MAGEA1,-3.824045
GBR001-105_Pre_Tumor,ENTPD1,0.145286
GBR001-105_Pre_Tumor,ROCK1,0.552319
GBR001-105_Pre_Tumor,FCGR2A,-0.221075
GBR001-105_Pre_Tumor,NGFR,-0.668399
GBR001-105_Pre_Tumor,ALDOC,-1.654925
GBR001-105_Pre_Tumor,CCNE1,-2.469794
GBR001-105_Pre_Tumor,ITGAX,0.230499
GBR001-105_Pre_Tumor,BLM,-2.907796
GBR001-105_Pre_Tumor,MLANA,-1.17941
GBR001-105_Pre_Tumor,JCHAIN,5.940972
GBR001-105_Pre_Tumor,FCGR1A,0.45081
GBR001-105_Pre_Tumor,CD47,2.06811
GBR001-105_Pre_Tumor,CSF2,-2.560234
GBR001-105_Pre_Tumor,CDH5,-1.493751
GBR001-105_Pre_Tumor,SLC7A5,-1.169977
GBR001-105_Pre_Tumor,GIMAP4,1.211141
GBR001-105_Pre_Tumor,HIF1A,1.039187
GBR001-105_Pre_Tumor,CDK2,-0.140938
GBR001-105_Pre_Tumor,PDCD1,-3.592098
GBR001-105_Pre_Tumor,ATF3,0.34568
GBR001-105_Pre_Tumor,TIE1,-1.75047
GBR001-105_Pre_Tumor,CD44,2.902485
GBR001-105_Pre_Tumor,ALDOA,3.839296
GBR001-105_Pre_Tumor,FAS,-1.477776
GBR001-105_Pre_Tumor,MRE11,0.201845
GBR001-105_Pre_Tumor,IL10,-2.657746
GBR001-105_Pre_Tumor,BMP2,-0.973433
GBR001-105_Pre_Tumor,BAX,0.230039
GBR001-105_Pre_Tumor,EIF5AL1,-3.926199
GBR001-105_Pre_Tumor,KIT,0.37808
GBR001-105_Pre_Tumor,CDK6,-0.505173
GBR001-105_Pre_Tumor,SPIB,-2.469405
GBR001-105_Pre_Tumor,PFKFB3,-0.686742
