sampleId,geneSymbol,expressionLevel
ESP003-104_Pre_Healthy,HMGA1,0.581451
ESP003-104_Pre_Healthy,IL21R,-2.475284
ESP003-104_Pre_Healthy,CD300A,-1.620578
ESP003-104_Pre_Healthy,TWIST1,-1.157298
ESP003-104_Pre_Healthy,IL1RN,-2.197449
ESP003-104_Pre_Healthy,CXCL1,-3.360226
ESP003-104_Pre_Healthy,SFXN1,0.251371
ESP003-104_Pre_Healthy,GNLY,-1.572958
ESP003-104_Pre_Healthy,ULBP5(RAET1G),3.765925
ESP003-104_Pre_Healthy,NID2,-1.170803
ESP003-104_Pre_Healthy,NECTIN1,2.909565
ESP003-104_Pre_Healthy,SERPINA1,-1.855893
ESP003-104_Pre_Healthy,NKG2C(KLRC2),3.465123
ESP003-104_Pre_Healthy,PDGFB,-0.291104
ESP003-104_Pre_Healthy,HLA-B,4.388771
ESP003-104_Pre_Healthy,VCAM1,-0.585404
ESP003-104_Pre_Healthy,HLA-DPB1,2.181631
ESP003-104_Pre_Healthy,HLA-DOA,-0.614021
ESP003-104_Pre_Healthy,GBP2,1.757391
ESP003-104_Pre_Healthy,ATM,0.744714
ESP003-104_Pre_Healthy,PSMB8,0.258536
ESP003-104_Pre_Healthy,MLH1,-1.392554
ESP003-104_Pre_Healthy,STAT6,6.048076
ESP003-104_Pre_Healthy,PLA1A,-3.130403
ESP003-104_Pre_Healthy,NT5E,0.135334
ESP003-104_Pre_Healthy,TOX,4.246899
ESP003-104_Pre_Healthy,PALMD,0.180126
ESP003-104_Pre_Healthy,UBA7,-0.143126
ESP003-104_Pre_Healthy,PIK3CD,-1.638214
ESP003-104_Pre_Healthy,NOD2,-0.457722
ESP003-104_Pre_Healthy,CEACAM3,-1.433301
ESP003-104_Pre_Healthy,RIPK3,-2.075781
ESP003-104_Pre_Healthy,IL1R2,-1.765891
ESP003-104_Pre_Healthy,JAK1,0.689804
ESP003-104_Pre_Healthy,LBP,3.67907
ESP003-104_Pre_Healthy,ENO1,1.898928
ESP003-104_Pre_Healthy,LILRA1,-1.886797
ESP003-104_Pre_Healthy,BBS1,-0.439644
ESP003-104_Pre_Healthy,MYD88,-1.397939
ESP003-104_Pre_Healthy,CXCR3,-2.449168
ESP003-104_Pre_Healthy,CD1C,-1.550762
ESP003-104_Pre_Healthy,TLR9,-2.422239
ESP003-104_Pre_Healthy,CCL7,-3.742697
ESP003-104_Pre_Healthy,CPA3,1.483648
ESP003-104_Pre_Healthy,SH2D1A,-2.73284
ESP003-104_Pre_Healthy,CCR4,-1.432336
ESP003-104_Pre_Healthy,HDAC4,-0.504998
ESP003-104_Pre_Healthy,POLD1,-1.699088
ESP003-104_Pre_Healthy,PTPN11,1.491539
ESP003-104_Pre_Healthy,JAK2,-0.0602
ESP003-104_Pre_Healthy,WNT10A,-1.992701
ESP003-104_Pre_Healthy,ITGB2,0.203419
ESP003-104_Pre_Healthy,TYMS,-1.298531
ESP003-104_Pre_Healthy,KAT2B,0.919355
ESP003-104_Pre_Healthy,ITGA6,1.470979
ESP003-104_Pre_Healthy,TBX21,-1.607661
ESP003-104_Pre_Healthy,BRCA1,-1.570922
ESP003-104_Pre_Healthy,COL17A1,3.318413
ESP003-104_Pre_Healthy,BIRC3,-2.65
ESP003-104_Pre_Healthy,KRAS,-0.611006
ESP003-104_Pre_Healthy,IL11RA,-0.874866
ESP003-104_Pre_Healthy,PI-9(SERPINB9),4.52403
ESP003-104_Pre_Healthy,SIRPA,0.122151
ESP003-104_Pre_Healthy,CEBPB,2.259632
ESP003-104_Pre_Healthy,VTCN1,-1.993317
ESP003-104_Pre_Healthy,SGK1,1.091217
ESP003-104_Pre_Healthy,NLRC5,-0.323933
ESP003-104_Pre_Healthy,CCL8,-2.08547
ESP003-104_Pre_Healthy,TRAF1,-1.070321
ESP003-104_Pre_Healthy,ADAM12,-1.913379
ESP003-104_Pre_Healthy,MMRN2,0.207014
ESP003-104_Pre_Healthy,PTGS2,-2.433111
ESP003-104_Pre_Healthy,SMAD5,0.257346
ESP003-104_Pre_Healthy,CEACAM5,3.428564
ESP003-104_Pre_Healthy,LCK,-2.309005
ESP003-104_Pre_Healthy,ITGB3,-1.155942
ESP003-104_Pre_Healthy,FCGR2B,-3.728419
ESP003-104_Pre_Healthy,NRAS,0.697423
ESP003-104_Pre_Healthy,IL34,-0.755852
ESP003-104_Pre_Healthy,LAMA1,-2.891027
ESP003-104_Pre_Healthy,CLEC4E,-3.990784
ESP003-104_Pre_Healthy,IL18R1,-1.553349
ESP003-104_Pre_Healthy,MFNG,-1.190103
ESP003-104_Pre_Healthy,TTC30A,-2.457945
ESP003-104_Pre_Healthy,TNFRSF10C,-2.203677
ESP003-104_Pre_Tumor,IGHG1,5.688836
ESP003-104_Pre_Tumor,CCNO,-4.95126
ESP003-104_Pre_Tumor,MYC,2.026102
ESP003-104_Pre_Tumor,CD79A,-3.36797
ESP003-104_Pre_Tumor,FSTL3,-4.648012
ESP003-104_Pre_Tumor,VCAN,0.090022
ESP003-104_Pre_Tumor,CX3CL1,-3.09598
ESP003-104_Pre_Tumor,ERBB2,-2.93865
ESP003-104_Pre_Tumor,FAM124B,-2.514875
ESP003-104_Pre_Tumor,AKT1,2.704354
ESP003-104_Pre_Tumor,SMAD4,7.586611
ESP003-104_Pre_Tumor,KDR,-2.502379
ESP003-104_Pre_Tumor,EGF,-5.66145
ESP003-104_Pre_Tumor,MAGEA12,-6.344901
ESP003-104_Pre_Tumor,IFNA1,-6.542676
ESP003-104_Pre_Tumor,TGFB3,-0.496657
ESP003-104_Pre_Tumor,MFGE8,0.710703
ESP003-104_Pre_Tumor,CXCL2,-1.264898
ESP003-104_Pre_Tumor,CCND2,0.118669
ESP003-104_Pre_Tumor,PDZK1IP1,-2.247329
ESP003-104_Pre_Tumor,JAG2,-4.451479
ESP003-104_Pre_Tumor,C5,-3.850659
ESP003-104_Pre_Tumor,CD79B,-4.130577
ESP003-104_Pre_Tumor,CXCR2,-5.192185
ESP003-104_Pre_Tumor,PSMB10,0.358697
ESP003-104_Pre_Tumor,ZEB1,1.157011
ESP003-104_Pre_Tumor,ANLN,0.19741
ESP003-104_Pre_Tumor,TAF3,-3.027841
ESP003-104_Pre_Tumor,CD276,-0.994422
ESP003-104_Pre_Tumor,ICAM1,1.491379
ESP003-104_Pre_Tumor,IL16,0.944521
ESP003-104_Pre_Tumor,CXCL3,-5.83961
ESP003-104_Pre_Tumor,PRR5,-1.27988
ESP003-104_Pre_Tumor,CTSW,-6.241541
ESP003-104_Pre_Tumor,CXCR4,-2.493776
ESP003-104_Pre_Tumor,IFNGR2,1.497399
ESP003-104_Pre_Tumor,CDH11,-0.742629
ESP003-104_Pre_Tumor,COL6A3,1.819508
ESP003-104_Pre_Tumor,GZMK,-2.728657
ESP003-104_Pre_Tumor,IRF2,-0.956119
ESP003-104_Pre_Tumor,RPL7A,6.350643
ESP003-104_Pre_Tumor,GPR160,-1.215517
ESP003-104_Pre_Tumor,MICA,-1.113005
ESP003-104_Pre_Tumor,TAPBPL,0.601115
ESP003-104_Pre_Tumor,LCP1,11.351294
ESP003-104_Pre_Tumor,CXCL14,1.259242
ESP003-104_Pre_Tumor,CD14,0.157551
ESP003-104_Pre_Tumor,IL18,-0.409338
ESP003-104_Pre_Tumor,CLEC14A,-1.318978
ESP003-104_Pre_Tumor,HMGB1,-0.186767
ESP003-104_Pre_Tumor,KIF2C,0.441383
ESP003-104_Pre_Tumor,DNMT3A,6.164162
ESP003-104_Pre_Tumor,RNLS,-3.249442
ESP003-104_Pre_Tumor,RPTOR,-2.052992
ESP003-104_Pre_Tumor,CD68,-1.259586
ESP003-104_Pre_Tumor,CCL13,-4.077018
ESP003-104_Pre_Tumor,CYBB,0.591127
ESP003-104_Pre_Tumor,PLA2G2A,-6.455142
ESP003-104_Pre_Tumor,FGF13,-5.051646
ESP003-104_Pre_Tumor,CNTFR,-4.061955
ESP003-104_Pre_Tumor,CD244,-4.580158
ESP003-104_Pre_Tumor,CSF2RB,-2.009517
ESP003-104_Pre_Tumor,MAP3K7,1.471141
ESP003-104_Pre_Tumor,FASLG,-0.352181
ESP003-104_Pre_Tumor,CD209,-1.617186
ESP003-104_Pre_Tumor,IRF7,0.115411
ESP003-104_Pre_Tumor,PTCD2,-2.096888
ESP003-104_Pre_Tumor,PIK3R2,-1.43719
ESP003-104_Pre_Tumor,ULBP6(RAET1L),1.225589
ESP003-104_Pre_Tumor,LILRA5,-5.931856
ESP003-104_Pre_Tumor,IL32,3.804451
ESP003-104_Pre_Tumor,CCND3,-0.518648
ESP003-104_Pre_Tumor,BIRC5,2.504674
ESP003-104_Pre_Tumor,LGALS9,-0.583321
ESP003-104_Pre_Tumor,RASAL1,-2.733419
ESP003-104_Pre_Tumor,PDCD1LG2,-4.527423
ESP003-104_Pre_Tumor,IL11,-3.56117
ESP003-104_Pre_Tumor,PRKX,-4.108531
ESP003-104_Pre_Tumor,SNCA,-4.387979
ESP003-104_Pre_Tumor,ADGRE1,-4.707191
ESP003-104_Pre_Tumor,IL1F7,1.284215
ESP003-104_Pre_Tumor,PSMB9,2.812614
ESP003-104_Pre_Tumor,RUNX3,-0.756452
ESP003-104_Pre_Tumor,PGPEP1,-2.376389
ESP003-104_Pre_Tumor,MELK,-0.386893
ESP003-104_Pre_Tumor,ISG15,1.501802
ESP003-104_Pre_Tumor,EIF2B4,-3.738619
ESP003-104_Pre_Tumor,IRF9,-0.47638
ESP003-104_Pre_Tumor,IL1A,-4.670547
ESP003-104_Pre_Tumor,FCRL2,-5.082654
ESP003-104_Pre_Tumor,EIF4EBP1,-1.192924
ESP003-104_Pre_Tumor,LTBP1,-2.023662
ESP003-104_Pre_Tumor,CD40LG,-5.321696
ESP003-104_Pre_Tumor,HEY1,-3.139524
ESP003-104_Pre_Tumor,HLA-DQA1,-0.018685
ESP003-104_Pre_Tumor,PRLR,-6.179897
ESP003-104_Pre_Tumor,TNFRSF11A,-3.468857
ESP003-104_Pre_Tumor,AREG,-5.465135
ESP003-104_Pre_Tumor,BBC3,-2.873636
ESP003-104_Pre_Tumor,EDN1,-4.29878
ESP003-104_Pre_Tumor,PARP12,1.00604
ESP003-104_Pre_Tumor,PIK3CG,0.125633
ESP003-104_Pre_Tumor,IL4,-3.769243
ESP003-104_Pre_Tumor,F2RL1,-3.232964
ESP003-104_Pre_Tumor,CXCL6,-5.341067
ESP003-104_Pre_Tumor,TNFSF18,-4.461773
ESP003-104_Pre_Tumor,JAK3,2.620185
ESP003-104_Pre_Tumor,NKG7,4.649051
ESP003-104_Pre_Tumor,TAPBP,2.41977
ESP003-104_Pre_Tumor,MTOR,0.117907
ESP003-104_Pre_Tumor,SELP,-2.894243
ESP003-104_Pre_Tumor,HLA-E,2.877676
ESP003-104_Pre_Tumor,GOT1,-1.335577
ESP003-104_Pre_Tumor,SMAP1,1.115142
ESP003-104_Pre_Tumor,CDKN1A,0.065198
ESP003-104_Pre_Tumor,CD45RA,-3.369419
ESP003-104_Pre_Tumor,HNF1A,-5.177738
ESP003-104_Pre_Tumor,TICAM1,-1.973382
ESP003-104_Pre_Tumor,C1QA,1.070503
ESP003-104_Pre_Tumor,CD86,-3.207067
ESP003-104_Pre_Tumor,ITGA4,0.294198
ESP003-104_Pre_Tumor,ROR2,-1.065197
ESP003-104_Pre_Tumor,WNT7B,-4.717914
ESP003-104_Pre_Tumor,FLT1,-3.536409
ESP003-104_Pre_Tumor,CTAG1B,-5.387542
ESP003-104_Pre_Tumor,CLEC7A,-2.882106
ESP003-104_Pre_Tumor,TNFRSF4,-4.124145
ESP003-104_Pre_Tumor,MS4A6A,-2.035935
ESP003-104_Pre_Tumor,ZNF385A,4.457252
ESP003-104_Pre_Tumor,ANGPT2,-4.371045
ESP003-104_Pre_Tumor,APH1B,-2.784239
ESP003-104_Pre_Tumor,RORC,1.859184
ESP003-104_Pre_Tumor,GSK3A,7.351595
ESP003-104_Pre_Tumor,NECTIN2,-0.811501
ESP003-104_Pre_Tumor,DPP4,4.512807
ESP003-104_Pre_Tumor,CCL2,0.40589
ESP003-104_Pre_Tumor,HCST,8.098239
ESP003-104_Pre_Tumor,NF1,-0.687182
ESP003-104_Pre_Tumor,ULBP4(RAET1E),4.938525
ESP003-104_Pre_Tumor,S100A9,3.935669
ESP003-104_Pre_Tumor,NFKBIA,2.901938
ESP003-104_Pre_Tumor,BNIP3L,0.451763
ESP003-104_Pre_Tumor,CST2,-4.895759
ESP003-104_Pre_Tumor,APOL6,1.696309
ESP003-104_Pre_Tumor,SYCP1,1.804704
ESP003-104_Pre_Tumor,LEF1,8.412188
ESP003-104_Pre_Tumor,BRD4,0.886848
ESP003-104_Pre_Tumor,SLC16A1,0.243712
ESP003-104_Pre_Tumor,THBD,-2.395716
ESP003-104_Pre_Tumor,TIGIT,-2.53485
ESP003-104_Pre_Tumor,VSIR,-3.310008
ESP003-104_Pre_Tumor,TRIM21,0.098365
ESP003-104_Pre_Tumor,NBN,0.935721
ESP003-104_Pre_Tumor,WNT4,-5.221304
ESP003-104_Pre_Tumor,CXCL8,-4.515689
ESP003-104_Pre_Tumor,FGF9,-6.466418
ESP003-104_Pre_Tumor,C5AR1,-4.398301
ESP003-104_Pre_Tumor,TNFRSF1B,-0.040979
ESP003-104_Pre_Tumor,HLA-DRB5,1.638259
ESP003-104_Pre_Tumor,GLUL,2.759306
ESP003-104_Pre_Tumor,LY9,-2.754811
ESP003-104_Pre_Tumor,TAP1,3.138304
ESP003-104_Pre_Tumor,IFIH1,0.281134
ESP003-104_Pre_Tumor,DEPTOR,-3.447972
ESP003-104_Pre_Tumor,CSF1R,0.492838
ESP003-104_Pre_Tumor,MARCO,-2.583322
ESP003-104_Pre_Tumor,NFIL3,-0.118213
ESP003-104_Pre_Tumor,IKBKG,0.069747
ESP003-104_Pre_Tumor,CD58,-0.87945
ESP003-104_Pre_Tumor,STAT5A,6.277292
ESP003-104_Pre_Tumor,LOXL2,-2.601287
ESP003-104_Pre_Tumor,SPRY4,-3.705093
ESP003-104_Pre_Tumor,NFAM1,-4.678187
ESP003-104_Pre_Tumor,SYK,-2.735683
ESP003-104_Pre_Tumor,COMP,-4.904578
ESP003-104_Pre_Tumor,IFI6,-0.464687
ESP003-104_Pre_Tumor,RASGRF1,-5.44076
ESP003-104_Pre_Tumor,HDAC5,-3.127911
ESP003-104_Pre_Tumor,BAMBI,-4.416935
ESP003-104_Pre_Tumor,MAGEC1,-7.033952
ESP003-104_Pre_Tumor,FYN,-0.949537
ESP003-104_Pre_Tumor,TNFSF4,-0.279045
ESP003-104_Pre_Tumor,CD274,-2.449608
ESP003-104_Pre_Tumor,PRKACB,0.08924
ESP003-104_Pre_Tumor,IFIT2,-4.103199
ESP003-104_Pre_Tumor,BRWD1,7.045214
ESP003-104_Pre_Tumor,PPARG,-3.645188
ESP003-104_Pre_Tumor,FYB1,6.897315
ESP003-104_Pre_Tumor,PTEN,1.363546
ESP003-104_Pre_Tumor,FOXP3,-6.480369
ESP003-104_Pre_Tumor,SREBF1,-0.85212
ESP003-104_Pre_Tumor,CD36,-3.235074
ESP003-104_Pre_Tumor,AXIN1,-1.257483
ESP003-104_Pre_Tumor,KLRK1,-3.577548
ESP003-104_Pre_Tumor,GBP1,2.410207
ESP003-104_Pre_Tumor,CXCL11,-3.148223
ESP003-104_Pre_Tumor,CXCL10,0.094582
ESP003-104_Pre_Tumor,RIPK1,-0.8427
ESP003-104_Pre_Tumor,MMP12,4.969746
ESP003-104_Pre_Tumor,REN,-7.898346
ESP003-104_Pre_Tumor,PRF1,1.952941
ESP003-104_Pre_Tumor,EIF2AK2,1.331938
ESP003-104_Pre_Tumor,LIF,-3.162684
ESP003-104_Pre_Tumor,BRD3,-1.044656
ESP003-104_Pre_Tumor,IGF2R,-1.736338
ESP003-104_Pre_Tumor,FPR1,-2.51892
ESP003-104_Pre_Tumor,DUSP5,-1.494267
ESP003-104_Pre_Tumor,APC,-0.225421
ESP003-104_Pre_Tumor,HDAC3,-1.275969
ESP003-104_Pre_Tumor,CES3,-3.347902
ESP003-104_Pre_Tumor,OAS2,0.78993
ESP003-104_Pre_Tumor,HDAC11,-4.136618
ESP003-104_Pre_Tumor,THBS1,2.471929
ESP003-104_Pre_Tumor,SLC11A1,-5.171873
ESP003-104_Pre_Tumor,MAGEA3/A6,-4.199276
ESP003-104_Pre_Tumor,ARID1A,0.873865
ESP003-104_Pre_Tumor,CD48,3.216451
ESP003-104_Pre_Tumor,GZMA,3.316763
ESP003-104_Pre_Tumor,ICOSLG,-5.230866
ESP003-104_Pre_Tumor,PIK3R5,-1.912637
ESP003-104_Pre_Tumor,GZMM,-1.092012
ESP003-104_Pre_Tumor,WNT5A,-3.974477
ESP003-104_Pre_Tumor,TLR4,-2.551017
ESP003-104_Pre_Tumor,GZMB,3.444133
ESP003-104_Pre_Tumor,PARP9,1.873638
ESP003-104_Pre_Tumor,LY96,1.243356
ESP003-104_Pre_Tumor,RAD50,-0.540372
ESP003-104_Pre_Tumor,MX1,1.763516
ESP003-104_Pre_Tumor,CENPF,-0.231836
ESP003-104_Pre_Tumor,SELL,-3.970966
ESP003-104_Pre_Tumor,TNFSF10,3.385975
ESP003-104_Pre_Tumor,LRG1,3.024205
ESP003-104_Pre_Tumor,IL12RB2,-3.931487
ESP003-104_Pre_Tumor,CXCL9,0.771302
ESP003-104_Pre_Tumor,TRAT1,-4.087018
ESP003-104_Pre_Tumor,STC1,-5.534267
ESP003-104_Pre_Tumor,IL2RB,0.716146
ESP003-104_Pre_Tumor,LILRB4,-0.864999
ESP003-104_Pre_Tumor,SOX2,-4.445881
ESP003-104_Pre_Tumor,HCK,-1.597232
ESP003-104_Pre_Tumor,WNT2B,-5.676122
